dix	NUM	dix
lieu	NOM	lieu
,	PUN	,
--	PUN	--
la	DET:ART	le
<EOS>	<EOS>	<EOS>
M	VER:pper	m
<EOS>	<EOS>	<EOS>
dire	VER:infi	dire
comme	KON	comme
?	SENT	?
de	PRP	de
ces	PRO:DEM	ce
côté	NOM	côté
en	PRP	en
monde	NOM	monde
dire	VER:infi	dire
,	PUN	,
réflexions	NOM	réflexion
de	PRP	de
affamés	ADJ	affamé
paquet	NOM	paquet
ma	DET:POS	mon
Cécile	NAM	cécile
en	PRP	en
au	PRP:det	au
tout	ADV	tout
inspirait	VER:impf	inspirer
sont	VER:pres	être
armoire	NOM	armoire
écria	VER:simp	écrier
paysans	NOM	paysan
,	PUN	,
,	PUN	,
des	PRP:det	du
,	PUN	,
;	PUN	;
que	PRO:REL	que
,	PUN	,
les	DET:ART	le
les	DET:ART	le
,	PUN	,
mettre	VER:infi	mettre
a	VER:pres	avoir
que	KON	que
guère	ADV	guère
s'	PRO:PER	se
nos	DET:POS	notre
sous	NOM	sou
sages	ADJ	sage
faut	VER:pres	falloir
acheva	VER:simp	achever
vue	NOM	vue
Grégoire	NAM	grégoire
boivent	VER:pres	boire
mineurs	ADJ	mineur
,	PUN	,
bas	ADV	bas
c'	PRO:DEM	ce
que	KON	que
femme	NOM	femme
il	PRO:PER	il
les	DET:ART	le
lui	PRO:PER	lui
.	SENT	.
<EOS>	<EOS>	<EOS>
haut	ADV	haut
...	PUN	...
monte	VER:pres	monter
,	PUN	,
font	VER:pres	faire
mal	NOM	mal
Ainsi	NAM	ainsi
est	VER:pres	être
le	DET:ART	le
gauche	ADJ	gauche
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
de	PRP	de
aussi	ADV	aussi
.	SENT	.
vrai	ADJ	vrai
l'	DET:ART	le
impatientée	VER:pper	impatienter
.	SENT	.
<SEG>
est	VER:pres	être
est	VER:pres	être
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
tombée	VER:pper	tomber
de	PRP	de
de	PRP	de
plus	ADV	plus
loin	ADV	loin
avoir	VER:infi	avoir
dettes	NOM	dette
Monsieur	NAM	monsieur
suis	VER:pres	suivre|être
posément	ADV	posément
,	PUN	,
la	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
autant	ADV	autant
,	PUN	,
.	SENT	.
bonne	ADJ	bon
ça	PRO:DEM	cela
dans	PRP	dans
la	DET:ART	le
plaignent	VER:pres	plaindre
que	PRO:REL	que
route	NOM	route
Maheude	NOM	maheude
pas	ADV	pas
de	PRP	de
pas	ADV	pas
dimanches	NOM	dimanche
se	PRO:PER	se
trop	ADV	trop
les	DET:ART	le
noce	NOM	noce
plus	ADV	plus
ne	ADV	ne
des	PRP:det	du
,	PUN	,
ne	ADV	ne
mais	KON	mais
fois	NOM	fois
,	PUN	,
de	PRP	de
toujours	ADV	toujours
Moi	NAM	moi
sa	DET:POS	son
en	PRO:PER	en
va	VER:pres	aller
...	PUN	...
je	PRO:PER	je
.	SENT	.
a	VER:pres	avoir
bien	ADV	bien
,	PUN	,
des	PRP:det	du
famine	NOM	famine
;	PUN	;
<EOS>	<EOS>	<EOS>
,	PUN	,
prend	VER:pres	prendre
On	PRO:PER	on
raison	NOM	raison
vauriens	NOM	vaurien
finissent	VER:pres	finir
jamais	ADV	jamais
mari	NOM	mari
.	SENT	.
n'	ADV	ne
quoi	PRO	quoi
ce	PRO:DEM	ce
,	PUN	,
C'	PRO:DEM	ce
d'	PRP	de
gentille	ADJ	gentil
aux	PRP:det	au
répète	VER:pres	répéter
il	PRO:PER	il
chose	NOM	chose
de	PRP	de
même	ADV	même
quand	KON	quand
Tout	ADV	tout
leur	DET:POS	leur
je	PRO:PER	je
répondit	VER:simp	répondre
plus	ADV	plus
est	VER:pres	être
La	DET:ART	le
boit	VER:pres	boire
--	PUN	--
.	SENT	.
<EOS>	<EOS>	<EOS>
par	PRP	par
n'	ADV	ne
ils	PRO:PER	il
nourrir	VER:infi	nourrir
<SEG>
retourneriez	VER:cond	retourner
y	PRO:PER	y
<EOS>	<EOS>	<EOS>
sous	PRP	sous
il	PRO:PER	il
,	PUN	,
tiroirs	NOM	tiroir
idée	NOM	idée
l'	DET:ART	le
.	SENT	.
dette	NOM	dette
donner	VER:infi	donner
sauf	PRP	sauf
faire	VER:infi	faire
avance	VER:pres	avancer
sans	PRP	sans
continua	VER:simp	continuer
jours	NOM	jour
<EOS>	<EOS>	<EOS>
,	PUN	,
a	VER:pres	avoir
un	DET:ART	un
,	PUN	,
il	PRO:PER	il
ça	PRO:DEM	cela
des	PRP:det	du
aujourd'hui	ADV	aujourd'hui
Elle	PRO:PER	elle
elle	PRO:PER	elle
,	PUN	,
dévorante	ADJ	dévorant
buvait	VER:impf	boire
Et	NAM	et
soit	VER:subp	être
avant	PRP	avant
cochon	NOM	cochon
élargie	VER:pper	élargir
part	NOM	part
d'	PRP	de
molle	ADJ	mou
,	PUN	,
pièce	NOM	pièce
,	PUN	,
qu'	KON	que
.	SENT	.
la	DET:ART	le
voyez	VER:pres	voir
les	DET:ART	le
en	PRP	en
voulait	VER:impf	vouloir
fatale	ADJ	fatal
notre	DET:POS	notre
cent	NUM	cent
votre	DET:POS	votre
liard	NOM	liard
,	PUN	,
bien	ADV	bien
,	PUN	,
abord	NOM	abord
grand-chose	NOM	grand-chose
leur	PRO:PER	lui
<EOS>	<EOS>	<EOS>
et	KON	et
de	PRP	de
où	PRO:REL	où
de	PRP	de
pourtant	ADV	pourtant
la	DET:ART	le
tomber	VER:infi	tomber
comme	ADV	comme
.	SENT	.
pas	ADV	pas
voix	NOM	voix
ne	ADV	ne
raisonnable	ADJ	raisonnable
vous	PRO:PER	vous
la	DET:ART	le
,	PUN	,
,	PUN	,
,	PUN	,
bientôt	ADV	bientôt
...	PUN	...
de	PRP	de
Il	PRO:PER	il
de	PRP	de
tous	PRO:IND	tout
expliquant	VER:ppre	expliquer
qu'	PRO:REL	que
à	PRP	à
On	PRO:PER	on
timide	ADJ	timide
respect	NOM	respect
,	PUN	,
mariage	NOM	mariage
sa	DET:POS	son
maison	NOM	maison
vrai	ADJ	vrai
nous	PRO:PER	nous
en	PRO:PER	en
,	PUN	,
<SEG>
ne	ADV	ne
commençait	VER:impf	commencer
hommes	NOM	homme
régulièrement	ADV	régulièrement
était	VER:impf	être
besoin	NOM	besoin
<EOS>	<EOS>	<EOS>
les	DET:ART	le
pour	PRP	pour
par	PRP	par
pétrin	NOM	pétrin
acquitter	VER:infi	acquitter
était	VER:impf	être
travail	NOM	travail
pendant	PRP	pendant
d'	PRP	de
:	PUN	:
plus	ADV	plus
fallait	VER:impf	falloir
ça	PRO:DEM	cela
à	PRP	à
reste	NOM	reste
c'	PRO:DEM	ce
.	SENT	.
.	SENT	.
,	PUN	,
du	PRP:det	du
,	PUN	,
comprendre	VER:infi	comprendre
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
poussières	NOM	poussière
la	DET:ART	le
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
se	PRO:PER	se
dans	PRP	dans
.	SENT	.
creusait	VER:impf	creuser
,	PUN	,
jusqu'	PRP	jusque
balayer	VER:infi	balayer
une	DET:ART	un
mettait	VER:impf	mettre
fiche	NOM	fiche
,	PUN	,
quinzaines	NOM	quinzaine
là	ADV	là
avait	VER:impf	avoir
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
ne	ADV	ne
Du	PRP:det	du
Mais	KON	mais
Ça	PRO:DEM	cela
seulement	ADV	seulement
un	DET:ART	un
ne	ADV	ne
dégoûtaient	VER:impf	dégoûter
charbonnier	NOM	charbonnier
chope	NOM	chope
<EOS>	<EOS>	<EOS>
,	PUN	,
se	PRO:PER	se
de	PRP	de
des	PRP:det	du
on	PRO:PER	on
.	SENT	.
retard	NOM	retard
Va	VER:pres	aller
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
,	PUN	,
permettait	VER:impf	permettre
puis	ADV	puis
leur	PRO:PER	lui
jour	NOM	jour
et	KON	et
,	PUN	,
les	DET:ART	le
le	DET:ART	le
on	PRO:PER	on
un	DET:ART	un
,	PUN	,
trou	NOM	trou
pas	ADV	pas
se	PRO:PER	se
fini	VER:pper	finir
te	PRO:PER	te
rattrapait	VER:impf	rattraper
!	SENT	!
faire	VER:infi	faire
se	PRO:PER	se
en	PRP	en
payait	VER:impf	payer
tout	ADV	tout
jamais	ADV	jamais
.	SENT	.
mort	NOM	mort
<SEG>
.	SENT	.
arrivaient	VER:impf	arriver
--	PUN	--
oui	INT	oui
Peut-être	ADV	peut-être
croyais	VER:impf	croire
sur	PRP	sur
fameux	ADJ	fameux
pas	ADV	pas
de	PRP	de
assez	ADV	assez
<EOS>	<EOS>	<EOS>
donnait	VER:impf	donner
vous	PRO:PER	vous
du	PRP:det	du
les	DET:ART	le
dit	VER:pres	dire
Compagnie	NOM	compagnie
sans	PRP	sans
qui	PRO:REL	qui
,	PUN	,
,	PUN	,
Oui	INT	oui
et	KON	et
ouvriers	NOM	ouvrier
,	PUN	,
Grégoire	NAM	grégoire
point	ADV	point
Quant	VER:ppre	quant
n'	ADV	ne
du	PRP:det	du
œil	NOM	œil
six	NUM	six
même	ADV	même
se	PRO:PER	se
bien	ADV	bien
tout	ADV	tout
brûle	VER:pres	brûler
coup	NOM	coup
,	PUN	,
ne	ADV	ne
donne	VER:pres	donner
la	DET:ART	le
,	PUN	,
de	PRP	de
d'	PRP	de
chauffage	NOM	chauffage
cheminée	NOM	cheminée
mais	KON	mais
loyer	NOM	loyer
embêtements	NOM	embêtement
Maheude	NOM	maheude
nous	PRO:PER	nous
.	SENT	.
francs	NOM	franc
loyer	NOM	loyer
Mme	NOM	madame
,	PUN	,
plus	ADV	plus
oblique	ADJ	oblique
,	PUN	,
,	PUN	,
sortait	VER:impf	sortir
<EOS>	<EOS>	<EOS>
--	PUN	--
le	DET:ART	le
un	DET:ART	un
la	DET:ART	le
de	PRP	de
La	DET:ART	le
le	DET:ART	le
houille	NOM	houille
que	KON	que
de	PRP	de
<EOS>	<EOS>	<EOS>
charbon	NOM	charbon
.	SENT	.
que	KON	que
au	PRP:det	au
pourtant	ADV	pourtant
cabaret	NOM	cabaret
personne	NOM	personne
est	VER:pres	être
on	PRO:PER	on
Je	PRO:PER	je
gagnaient	VER:impf	gagner
plaindre	VER:infi	plaindre
.	SENT	.
il	PRO:PER	il
quand	KON	quand
trop	ADV	trop
flambante	ADJ	flambant
que	KON	que
eut	VER:simp	avoir
...	PUN	...
,	PUN	,
<EOS>	<EOS>	<EOS>
la	DET:ART	le
,	PUN	,
les	DET:ART	le
<SEG>
rien	ADV	rien
son	DET:POS	son
et	KON	et
de	PRP	de
n'	ADV	ne
.	SENT	.
l'	DET:ART	le
et	KON	et
qu'	KON	que
,	PUN	,
ennuyés	VER:pper	ennuyer
me	PRO:PER	me
douillettement	ADV	douillettement
n'	ADV	ne
l'	DET:ART	le
,	PUN	,
air	NOM	air
est	VER:pres	être
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
.	SENT	.
couperait	VER:cond	couper
misère	NOM	misère
air	NOM	air
craignit	VER:simp	craindre
c'	PRO:DEM	ce
a	VER:pres	avoir
ça	PRO:DEM	cela
à	PRP	à
à	PRP	à
peu	ADV	peu
en	PRP	en
et	KON	et
la	DET:ART	le
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
ne	ADV	ne
,	PUN	,
,	PUN	,
moi	PRO:PER	moi
Où	PRO:REL	où
souvent	ADV	souvent
malaise	NOM	malais|malaise
me	PRO:PER	me
pas	ADV	pas
avoir	VER:infi	avoir
Le	DET:ART	le
n'	ADV	ne
de	PRP	de
elle	PRO:PER	elle
rien	NOM	rien
,	PUN	,
...	PUN	...
peu	ADV	peu
payer	VER:infi	payer
il	PRO:PER	il
y	PRO:PER	y
dur	ADJ	dur
pris	VER:pper	prendre
on	PRO:PER	on
monsieur	NOM	monsieur
aujourd'hui	ADV	aujourd'hui
calme	ADJ	calme
taisaient	VER:impf	taire
étalage	NOM	étalage
juste	ADJ	juste
a	VER:pres	avoir
les	PRO:PER	la|le
Elle	PRO:PER	elle
a	VER:pres	avoir
,	PUN	,
:	PUN	:
sous	NOM	sou
deux	NUM	deux
joliment	ADV	joliment
allongés	VER:pper	allonger
rien	ADV	rien
.	SENT	.
y	PRO:PER	y
,	PUN	,
et	KON	et
de	PRP	de
,	PUN	,
ajouta	VER:simp	ajouter
dame	NOM	dame
par	PRP	par
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
de	PRP	de
de	PRP	de
blessés	VER:pper	blesser
mois	NOM	moi|mois
Ainsi	NAM	ainsi
il	PRO:PER	il
devant	PRP	devant
morceaux	NOM	morceau
on	PRO:PER	on
tirerait	VER:cond	tirer
,	PUN	,
<SEG>
me	PRO:PER	me
ce	PRO:DEM	ce
mis	VER:pper	mettre
accepter	VER:infi	accepter
endroit	NOM	endroit
de	PRP	de
sentiments	NOM	sentiment
Grégoire	NAM	grégoire
<EOS>	<EOS>	<EOS>
-ce	PRO:DEM	ce
dans	PRP	dans
.	SENT	.
choses	NOM	chose
le	DET:ART	le
plaindre	VER:infi	plaindre
nous	PRO:PER	nous
de	PRP	de
,	PUN	,
femme	NOM	femme
est	VER:pres	être
où	PRO:REL	où
.	SENT	.
il	PRO:PER	il
sans	PRP	sans
brave	ADJ	brave
,	PUN	,
plus	ADV	plus
bon	ADJ	bon
!	SENT	!
ainsi	ADV	ainsi
.	SENT	.
,	PUN	,
;	PUN	;
on	PRO:PER	on
femme	NOM	femme
nous	PRO:PER	nous
...	PUN	...
débattre	VER:infi	débattre
c'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
,	PUN	,
sont	VER:pres	être
faire	VER:infi	faire
tels	PRO:DEM	tel
Oh	INT	oh
aurions	VER:cond	avoir
M	NOM	m
pratique	ADJ	pratique
est	VER:pres	être
Dieu	NOM	dieu
tâcher	VER:infi	tâcher
,	PUN	,
mieux	ADV	mieux
--	PUN	--
affaires	NOM	affaire
que	KON	que
<EOS>	<EOS>	<EOS>
Avec	PRP	avec
changerions	VER:cond	changer
--	PUN	--
<EOS>	<EOS>	<EOS>
beaucoup	ADV	beaucoup
l'	DET:ART	le
ne	ADV	ne
autant	ADV	autant
,	PUN	,
:	PUN	:
honnêtement	ADV	honnêtement
de	PRP	de
doute	NOM	doute
est	VER:pres	être
encore	ADV	encore
.	SENT	.
rien	NOM	rien
<EOS>	<EOS>	<EOS>
pour	PRP	pour
au-dessus	ADV	au-dessus
n'	ADV	ne
ma	DET:POS	mon
n'	ADV	ne
d'	PRP	de
est	VER:pres	être
approuva	VER:simp	approuver
les	PRO:PER	la|le
pas	NOM	pas
vous	PRO:PER	vous
Monsieur	NAM	monsieur
pas	ADV	pas
,	PUN	,
et	KON	et
nous	PRO:PER	nous
ses	DET:POS	son
Le	DET:ART	le
Madame	NAM	madame
faut	VER:pres	falloir
l'	PRO:PER	la|le
?	SENT	?
Les	DET:ART	le
a	VER:pres	avoir
beau	ADJ	beau
<SEG>
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
d'	PRP	de
Maheude	NOM	maheude
la	DET:ART	le
paquet	NOM	paquet
et	KON	et
Honorine	NAM	honorine
Cécile	NAM	cécile
<EOS>	<EOS>	<EOS>
la	DET:ART	le
vers	PRP	vers
à	PRP	à
choisis	VER:pper	choisir
Nous	PRO:PER	nous
vêtements	NOM	vêtement
les	DET:ART	le
de	PRP	de
déballa	VER:simp	déballer
court	NOM	court
<EOS>	<EOS>	<EOS>
une	DET:ART	un
,	PUN	,
porte	NOM	porte
,	PUN	,
et	KON	et
qui	PRO:REL	qui
car	KON	car
des	PRP:det	du
les	DET:ART	le
cela	PRO:DEM	cela
avions	VER:impf	avoir
envelopper	VER:infi	envelopper
par	PRP	par
qui	PRO:REL	qui
se	PRO:PER	se
venait	VER:impf	venir
poussait	VER:impf	pousser
Elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
;	PUN	;
de	PRP	de
pièce	NOM	pièce
.	SENT	.
bas	NOM	bas
hâtait	VER:impf	hâter
des	PRP:det	du
la	DET:ART	le
et	KON	et
Mélanie	NAM	mélanie
,	PUN	,
irait	VER:cond	aller
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
.	SENT	.
des	PRP:det	du
de	PRP	de
y	PRO:PER	y
fut	VER:simp	être
merveille	NOM	merveille
à	PRP	à
les	DET:ART	le
sortit	VER:simp	sortir
bégaya	VER:simp	bégayer|bégayer
les	DET:ART	le
maîtresse	NOM	maîtresse
si	KON	si
arriver	VER:infi	arriver
faisait	VER:impf	faire
joignit	VER:simp	joindre
enfin	ADV	enfin
,	PUN	,
enfants	NOM	enfant
infortune	NOM	infortune
deux	NUM	deux
Ce	PRO:DEM	ce
.	SENT	.
mitaines	NOM	mitaine
.	SENT	.
robes	NOM	robe
Tout	PRO:IND	tout
fichus	NOM	fichu
,	PUN	,
nous	PRO:PER	nous
le	PRO:PER	le
sommes	VER:pres	sommer|être
même	ADV	même
--	PUN	--
bonnes	ADJ	bon
bien	ADV	bien
le	DET:ART	le
piano	NOM	piano
.	SENT	.
apportaient	VER:impf	apporter
,	PUN	,
l'	DET:ART	le
et	KON	et
elle	PRO:PER	elle
mère	NOM	mère
et	KON	et
<SEG>
la	DET:ART	le
en	PRO:PER	en
deux	NUM	deux
seulement	ADV	seulement
et	KON	et
de	PRP	de
,	PUN	,
sous	PRP	sous
regardaient	VER:impf	regarder
.	SENT	.
parts	NOM	part
devoir	NOM	devoir
pas	ADV	pas
est	VER:pres	être
brioche	NOM	brioche
.	SENT	.
émue	VER:pper	émouvoir
fiers	ADJ	fier
point	ADV	point
celui	PRO:DEM	celui
<EOS>	<EOS>	<EOS>
habitudes	NOM	habitude
,	PUN	,
toujours	ADV	toujours
les	DET:ART	le
,	PUN	,
,	PUN	,
ce	PRO:DEM	ce
ne	ADV	ne
fixement	ADV	fixement
,	PUN	,
<EOS>	<EOS>	<EOS>
leur	PRO:PER	lui
Non	ADV	non
.	SENT	.
elle	PRO:PER	elle
nos	DET:POS	notre
,	PUN	,
regarda	VER:simp	regarder
qu'	KON	que
coupa	VER:simp	couper
étaient	VER:impf	être
,	PUN	,
,	PUN	,
combler	VER:infi	combler
mais	KON	mais
.	SENT	.
air	NOM	air
fille	NOM	fille
-ci	ADV	-ci
figure	NOM	figure
phrase	NOM	phrase
,	PUN	,
voulut	VER:simp	vouloir
n'	ADV	ne
Alors	ADV	alors
<EOS>	<EOS>	<EOS>
jeune	ADJ	jeune
la	DET:ART	le
mendiaient	VER:impf	mendier
s'	PRO:PER	se
pouvons	VER:pres	pouvoir
un	DET:ART	un
ne	ADV	ne
bouleversée	VER:pper	bouleverser
<EOS>	<EOS>	<EOS>
.	SENT	.
étrangla	VER:simp	étrangler
--	PUN	--
Cécile	NAM	cécile
...	PUN	...
enfants	NOM	enfant
Maheu	NOM	maheu
Nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
inquiète	ADJ	inquiet
.	SENT	.
dans	PRP	dans
cent	NUM	cent
,	PUN	,
--	PUN	--
refusa	VER:simp	refuser
les	DET:ART	le
de	PRP	de
elle	PRO:PER	elle
distribua	VER:simp	distribuer
père	NOM	père
d'	PRP	de
<EOS>	<EOS>	<EOS>
nettement	ADV	nettement
son	DET:POS	son
;	PUN	;
la	DET:ART	le
La	DET:ART	le
car	KON	car
Ils	PRO:PER	il
la	DET:ART	le
pas	ADV	pas
mère	NOM	mère
de	PRP	de
<SEG>
voyait	VER:impf	voir
pousser	VER:infi	pousser
en	PRO:PER	en
sur	PRP	sur
tenant	VER:ppre	tenir
parents	NOM	parents
ne	ADV	ne
déserts	ADJ	désert
.	SENT	.
Les	DET:ART	le
est	VER:pres	être
Attendez	VER:pres	attendre
la	DET:ART	le
Puis	ADV	puis
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
brioche	NOM	brioche
regards	NOM	regard
pauvres	ADJ	pauvre
les	DET:ART	le
s'	PRO:PER	se
elle	PRO:PER	elle
attendris	VER:pper	attendrir
boue	NOM	boue
les	DET:ART	le
journal	NOM	journal
--	PUN	--
ni	KON	ni
.	SENT	.
elle	PRO:PER	elle
de	PRP	de
,	PUN	,
cette	PRO:DEM	ce
,	PUN	,
tirait	VER:impf	tirer
gourdes	ADJ	gourd
de	PRP	de
.	SENT	.
menottes	NOM	menotte
de	PRP	de
vous	PRO:PER	vous
vos	DET:POS	votre
froid	NOM	froid
<EOS>	<EOS>	<EOS>
allèrent	VER:simp	aller
champs	NOM	champ
Et	KON	et
<EOS>	<EOS>	<EOS>
pour	PRP	pour
qui	PRO:REL	qui
vos	DET:POS	votre
mioches	NOM	mioche
<EOS>	<EOS>	<EOS>
pas	ADV	pas
.	SENT	.
,	PUN	,
pavé	NOM	pavé
respectueusement	ADV	respectueusement
leurs	DET:POS	leur
un	DET:ART	un
partagerez	VER:futu	partager
en	PRO:PER	en
enfants	NOM	enfant
le	DET:ART	le
<EOS>	<EOS>	<EOS>
!	SENT	!
Tenez	VER:pres	tenir
,	PUN	,
pain	NOM	pain
avec	PRP	avec
demanda	VER:simp	demander
<EOS>	<EOS>	<EOS>
ni	KON	ni
,	PUN	,
.	SENT	.
vieux	ADJ	vieux
n'	ADV	ne
frères	NOM	frère
La	DET:ART	le
sœurs	NOM	sœur
,	PUN	,
reprit	VER:simp	reprendre
,	PUN	,
,	PUN	,
dans	PRP	dans
,	PUN	,
vous	PRO:PER	vous
de	PRP	de
acheva	VER:simp	achever
dehors	NOM	dehors
plus	ADV	plus
ses	DET:POS	son
les	PRO:PER	la|le
sous	PRP	sous
ses	DET:POS	son
Maheude	NOM	maheude
avaient	VER:impf	avoir
les	PRO:PER	la|le
,	PUN	,
et	KON	et
<SEG>
,	PUN	,
du	PRP:det	du
pièce	NOM	pièce
elle	PRO:PER	elle
beurre	NOM	beurre
le	PRO:PER	le
et	KON	et
elle	PRO:PER	elle
,	PUN	,
retraversa	VER:simp	retraverser
de	PRP	de
pains	NOM	pain
comprit	VER:simp	comprendre
chercher	VER:infi	chercher
Ce	PRO:DEM	ce
résolument	ADV	résolument
finit	VER:pres	finir
,	PUN	,
sa	DET:POS	son
même	ADV	même
lui	PRO:PER	lui
petite	ADJ	petit
deux	NUM	deux
giflerait	VER:cond	gifler
aussi	ADV	aussi
,	PUN	,
emporter	VER:infi	emporter
:	PUN	:
de	PRP	de
<EOS>	<EOS>	<EOS>
provisions	NOM	provision
homme	NOM	homme
qui	PRO:REL	qui
les	DET:ART	le
cent	NUM	cent
semaine	NOM	semaine
qu'	PRO:REL	que
elle	PRO:PER	elle
envoyer	VER:infi	envoyer
il	PRO:PER	il
n'	ADV	ne
fille	NOM	fille
car	KON	car
et	KON	et
fort	ADJ	fort
prêtait	VER:impf	prêter
Montsou	NAM	montsou
était	VER:impf	être
,	PUN	,
elle	PRO:PER	elle
entra	VER:simp	entrer
l'	DET:ART	le
sa	DET:POS	son
ni	KON	ni
<EOS>	<EOS>	<EOS>
d'	PRP	de
ça	PRO:DEM	cela
chez	PRP	chez
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
.	SENT	.
elle	PRO:PER	elle
du	PRP:det	du
.	SENT	.
le	DET:ART	le
,	PUN	,
à	PRP	à
On	PRO:PER	on
il	PRO:PER	il
recommanda	VER:simp	recommander
voulait	VER:impf	vouloir
par	PRP	par
.	SENT	.
pas	ADV	pas
Lorsqu'	KON	lorsque
noire	ADJ	noir
le	PRO:PER	le
était	VER:impf	être
Catherine	NAM	catherine
tournait	VER:impf	tourner
ciel	NOM	ciel
la	DET:ART	le
,	PUN	,
le	PRO:PER	le
Catherine	NAM	catherine
livide	ADJ	livide
.	SENT	.
<EOS>	<EOS>	<EOS>
café	NOM	café
verrait	VER:cond	voir
si	ADV	si
c'	PRO:DEM	ce
d'	PRP	de
quand	KON	quand
Maigrat	NOM	maigrat
,	PUN	,
grand	ADJ	grand
sous	PRP	sous
supplia	VER:simp	supplier
,	PUN	,
<SEG>
dehors	NOM	dehors
les	DET:ART	le
,	PUN	,
briques	NOM	brique
à	PRP	à
,	PUN	,
ces	PRO:DEM	ce
s'	PRO:PER	se
sous	PRP	sous
entre	PRP	entre
nez	NOM	nez
entendait	VER:impf	entendre
petits	ADJ	petit
des	PRP:det	du
de	PRP	de
,	PUN	,
heures	NOM	heure
l'	DET:ART	le
sonnaient	VER:impf	sonner
malgré	PRP	malgré
l'	DET:ART	le
fenêtres	NOM	fenêtre
du	PRP:det	du
une	DET:ART	un
,	PUN	,
les	DET:ART	le
de	PRP	de
côté	NOM	côté
le	DET:ART	le
ânonnantes	ADJ	ânonnantes
également	ADV	également
soufflait	VER:impf	souffler
il	PRO:PER	il
maisons	NOM	maison
abbé	NOM	abbé
le	DET:ART	le
dimanche	NOM	dimanche
venait	VER:impf	venir
de	PRP	de
lui	PRO:PER	lui
briques	NOM	brique
,	PUN	,
et	KON	et
Onze	ABR	onze
corps	NOM	corps
,	PUN	,
froid	NOM	froid
la	DET:ART	le
larges	ADJ	large
<EOS>	<EOS>	<EOS>
,	PUN	,
église	NOM	église
.	SENT	.
Chapitre	NOM	chapitre
adossés	VER:pper	adosser
dans	PRP	dans
on	PRO:PER	on
voies	NOM	voie
quatre	NUM	quatre
où	PRO:REL	où
,	PUN	,
.	SENT	.
,	PUN	,
Joire	NAM	joire
<EOS>	<EOS>	<EOS>
,	PUN	,
du	PRP:det	du
jardins	NOM	jardin
messe	NOM	messe
enfants	NOM	enfant
jardins	NOM	jardin
fermées	VER:pper	fermer
trop	ADV	trop
petite	ADJ	petit
voix	NOM	voix
en	PRP	en
divisées	VER:pper	diviser
grands	ADJ	grand
,	PUN	,
Les	DET:ART	le
coron	NOM	coron
;	PUN	;
des	PRP:det	du
près	ADV	près
À	PRP	à
uniformes	ADJ	uniforme
au	PRP:det	au
III	NUM	iii
,	PUN	,
Deux-Cent-Quarante	NAM	deux-cent-quarante
désertes	ADJ	désert
restaient	VER:impf	rester
en	PRP	en
<EOS>	<EOS>	<EOS>
école	NOM	école
chapelle	NOM	chapelle
dire	VER:infi	dire
.	SENT	.
les	DET:ART	le
la	DET:ART	le
<SEG>
humidité	NOM	humidité
loin	ADV	loin
,	PUN	,
,	PUN	,
,	PUN	,
faisait	VER:impf	faire
D'	PRP	de
tant	ADV	tant
façades	NOM	façade
étalaient	VER:impf	étaler
plût	VER:subi	plaire|pleuvoir
<EOS>	<EOS>	<EOS>
le	DET:ART	le
le	DET:ART	le
tonneaux	NOM	tonneau
des	PRP:det	du
une	DET:ART	un
<EOS>	<EOS>	<EOS>
égouttaient	VER:impf	égoutter
ravagés	VER:pper	ravager
pavé	VER:pper	paver
,	PUN	,
un	DET:ART	un
femme	NOM	femme
bossuaient	VER:impf	bossuer
terre	NOM	terre
de	PRP	de
sur	PRP	sur
,	PUN	,
bien	ADV	bien
Et	KON	et
.	SENT	.
apparaissait	VER:impf	apparaître
qu'	KON	que
coup	NOM	coup
,	PUN	,
était	VER:impf	être
loin	ADV	loin
il	PRO:PER	il
,	PUN	,
cheminées	NOM	cheminée
les	DET:ART	le
gris	ADJ	gris
fumaient	VER:impf	fumer
On	PRO:PER	on
ouvrait	VER:impf	ouvrer|ouvrir
.	SENT	.
les	DET:ART	le
descente	NOM	descente
en	PRP	en
bout	NOM	bout
de	PRP	de
la	DET:ART	le
tristesse	NOM	tristesse
soupe	NOM	soupe
long	NOM	long
des	PRP:det	du
,	PUN	,
ce	PRO:DEM	ce
village	NOM	village
tuyaux	NOM	tuyau
s'	PRO:PER	se
au	PRP:det	au
que	KON	que
dans	PRP	dans
une	DET:ART	un
