petites	NOM	petit
.	SENT	.
plat	NOM	plat
vous	PRO:PER	vous
voudrais	VER:cond	vouloir
<EOS>	<EOS>	<EOS>
,	PUN	,
commencement	NOM	commencement
faut	VER:pres	falloir
raconter	VER:infi	raconter
embarrassé	VER:pper	embarrasser
la	DET:ART	le
autre	ADJ	autre
raconter	VER:infi	raconter
,	PUN	,
.	SENT	.
vous	PRO:PER	vous
de	PRP	de
»	PUN:cit	»
me	PRO:PER	me
la	DET:ART	le
,	PUN	,
allez	VER:pres	aller
de	PRP	de
voyage	NOM	voyage
l'	DET:ART	le
<SEG>
précises	ADJ	précis
,	PUN	,
<EOS>	<EOS>	<EOS>
le	PRO:PER	le
sans	PRP	sans
des	PRP:det	du
de	PRP	de
contraint	VER:pper	contraindre
un	DET:ART	un
se	PRO:PER	se
,	PUN	,
eut	VER:simp	avoir
aurait	VER:cond	avoir
yeux	NOM	œil
,	PUN	,
,	PUN	,
aperçues	VER:pper	apercevoir
côté	NOM	côté
commencer	VER:infi	commencer
racontez-le	VER:pres	racontez-le
,	PUN	,
,	PUN	,
-moi	PRO:PER	moi
,	PUN	,
parler	VER:infi	parler
,	PUN	,
.	SENT	.
et	KON	et
à	PRP	à
mit	VER:simp	mettre
il	PRO:PER	il
Quand	KON	quand
questions	NOM	question
il	PRO:PER	il
Eh	NOM	eh
,	PUN	,
ainsi	ADV	ainsi
moi	PRO:PER	moi
,	PUN	,
rencontrés	VER:pper	rencontrer
grande	ADJ	grand
<EOS>	<EOS>	<EOS>
abord	NOM	abord
faut	VER:pres	falloir
personnages	NOM	personnage
au	PRP:det	au
elle	PRO:PER	elle
prêtre	NOM	prêtre
des	PRP:det	du
bien	ADV	bien
figures	NOM	figure
et	KON	et
entendez	VER:pres	entendre
qui	PRO:REL	qui
où	ADV	où
confessionnal	NOM	confessionnal
doucement	ADV	doucement
des	PRP:det	du
dans	PRP	dans
comme	ADV	comme
la	DET:ART	le
oubliés	VER:pper	oublier
l'	PRO:PER	la|le
d'	PRP	de
les	DET:ART	le
posant	VER:ppre	poser
pour	KON	pour
prendre	VER:infi	prendre
choisirai	VER:futu	choisir
ne	ADV	ne
je	PRO:PER	je
:	PUN	:
l'	PRO:PER	la|le
,	PUN	,
vous	PRO:PER	vous
fait	VER:pper	faire
»	PUN:cit	»
savait	VER:impf	savoir
interroger	VER:infi	interroger
table	NOM	table
à	PRP	à
Mais	NAM	mais
oublier	VER:infi	oublier
.	SENT	.
rien	ADV	rien
qu'	PRO:REL	que
toute	ADV	toute
lui	PRO:PER	lui
elle	PRO:PER	elle
seule	ADJ	seul
détails	NOM	détail
bien	ADJ	bien
ce	PRO:DEM	ce
comme	KON	comme
des	PRP:det	du
rappelaient	VER:impf	rappeler
«	PUN:cit	«
seulement	ADV	seulement
regardant	VER:ppre	regarder
par	PRP	par
<SEG>
vous	PRO:PER	vous
remarques	NOM	remarque
que	KON	que
Mon	NAM	mon
impressions	NOM	impression
nous	PRO:PER	nous
,	PUN	,
est	VER:pres	être
abord	NOM	abord
envoyer	VER:infi	envoyer
.	SENT	.
savoir	VER:infi	savoir
supposons	VER:pres	supposer
<EOS>	<EOS>	<EOS>
,	PUN	,
l'	DET:ART	le
d'	PRP	de
pouvons	VER:pres	pouvoir
un	DET:ART	un
nous	PRO:PER	nous
dans	PRP	dans
heure	NOM	heure
Henry	NAM	henry
ce	PRO:DEM	ce
faire	VER:infi	faire
commencer	VER:infi	commencer
et	KON	et
,	PUN	,
l'	PRO:PER	la|le
un	DET:ART	un
tu	PRO:PER	tu
,	PUN	,
si	KON	si
bêtises	NOM	bêtise
tas	NOM	tas
coup	NOM	coup
,	PUN	,
ami	NOM	ami
toute	PRO:IND	tout
c'	PRO:DEM	ce
ayant	VER:ppre	avoir
D'	PRP	de
quart	NOM	quart
à	PRP	à
Commencez	VER:pres	commencer
tout	ADV	tout
,	PUN	,
espèce	NOM	espèce
,	PUN	,
veux	VER:pres	vouloir
qui	PRO:REL	qui
elle	PRO:PER	elle
vais	VER:pres	aller
,	PUN	,
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
de	PRP	de
faire	VER:infi	faire
:	PUN	:
,	PUN	,
pendant	PRP	pendant
.	SENT	.
.	SENT	.
un	DET:ART	un
de	PRP	de
des	PRP:det	du
«	PUN:cit	«
drôle	ADJ	drôle
«	PUN:cit	«
,	PUN	,
à	PRP	à
nous	PRO:PER	nous
de	PRP	de
d'	PRP	de
Maintenant	NAM	maintenant
cher	ADV	cher
ce	PRO:DEM	ce
naturel	ADJ	naturel
n'	ADV	ne
de	PRP	de
sauras	VER:futu	savoir
Algérie	NAM	algérie
Je	PRO:PER	je
vos	DET:POS	votre
à	PRP	à
dire	VER:infi	dire
:	PUN	:
rien	ADV	rien
permet	VER:pres	permettre
que	KON	que
que	KON	que
allons	VER:pres	aller
adressez	VER:pres	adresser
interrompit	VER:simp	interrompre
tu	PRO:PER	tu
<EOS>	<EOS>	<EOS>
t'	PRO:PER	te
être	VER:infi	être
le	PRO:PER	le
petit	ADJ	petit
<SEG>
de	PRP	de
,	PUN	,
arrêta	VER:simp	arrêter
<EOS>	<EOS>	<EOS>
sera	VER:futu	être
L'	DET:ART	le
interrompit	VER:simp	interrompre
case	NOM	case
sur	PRP	sur
quelquefois	ADV	quelquefois
par	PRP	par
<EOS>	<EOS>	<EOS>
grincement	NOM	grincement
papier	NOM	papier
jour	NOM	jour
montrer	VER:infi	montrer
une	DET:ART	un
sert	VER:pres	servir
s'	PRO:PER	se
boue	NOM	boue
d'	PRP	de
aussitôt	ADV	aussitôt
de	PRP	de
de	PRP	de
de	PRP	de
,	PUN	,
la	DET:ART	le
dames	NOM	dame
oie	NOM	oie
journal	NOM	journal
«	PUN:cit	«
par	PRP	par
sur	PRP	sur
heure	NOM	heure
jour	NOM	jour
Nous	PRO:PER	nous
la	DET:ART	le
pas	ADV	pas
sorte	NOM	sorte
Algérie	NAM	algérie
le	DET:ART	le
un	DET:ART	un
pis	ADV	pis
«	PUN:cit	«
habitation	NOM	habitation
est	VER:pres	être
connaissance	NOM	connaissance
Ce	PRO:DEM	ce
obligé	VER:pper	obliger
pour	PRP	pour
dit-elle	ADJ	dit-elle
tant	ADV	tant
aux	PRP:det	au
tu	PRO:PER	tu
criard	ADJ	criard
cigarette	NOM	cigarette
.	SENT	.
»	PUN:cit	»
peu	ADV	peu
français	ADJ	français
d'	PRP	de
petite	ADJ	petit
continuons	VER:pres	continuer
le	DET:ART	le
de	PRP	de
vie	NOM	vie
sa	DET:POS	son
ma	DET:POS	mon
,	PUN	,
,	PUN	,
vif	ADJ	vif
,	PUN	,
heure	NOM	heure
Elle	NAM	elle
.	SENT	.
un	DET:ART	un
le	PRO:PER	le
et	KON	et
grand	ADJ	grand
la	DET:ART	le
rallumer	VER:infi	rallumer
me	PRO:PER	me
qui	PRO:REL	qui
,	PUN	,
ta	DET:POS	ton
plume	NOM	plume
de	PRP	de
...	PUN	...
pays	NOM	pays
.	SENT	.
sèche	ADJ	sèche
,	PUN	,
,	PUN	,
éteinte	VER:pper	éteindre
petit	ADJ	petit
es	VER:pres	être
s'	PRO:PER	se
n'	ADV	ne
<EOS>	<EOS>	<EOS>
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
grands	ADJ	grand
sais	VER:pres	savoir
.	SENT	.
qu'	PRO:REL	que
appelle	VER:pres	appeler
mon	DET:POS	mon
pays	NOM	pays
colonel	NOM	colonel
Te	NAM	te
pas	ADV	pas
dresse	VER:pres	dresser
monde	NOM	monde
<EOS>	<EOS>	<EOS>
Alger	NAM	alger
porte	NOM	porte
excellent	ADJ	excellent
de	PRP	de
chevaux	NOM	cheval
cet	PRO:DEM	ce
Mais	NAM	mais
l'	DET:ART	le
cas	NOM	cas
un	DET:ART	un
la	DET:ART	le
centrale	ADJ	central
porte	NOM	porte
Je	PRO:PER	je
on	PRO:PER	on
charmante	ADJ	charmant
,	PUN	,
désert	NOM	désert
écuyer	NOM	écuyer
les	DET:ART	le
être	VER:infi	être
y	PRO:PER	y
mais	KON	mais
Afrique	NAM	afrique
est	VER:pres	être
Sahara	NAM	sahara
inconnus	ADJ	inconnu
le	DET:ART	le
,	PUN	,
étrange	ADJ	étrange
on	PRO:PER	on
pour	PRP	pour
mauvais	ADJ	mauvais
ce	PRO:DEM	ce
n'	ADV	ne
,	PUN	,
,	PUN	,
aller	VER:infi	aller
est	VER:pres	être
continent	NOM	continent
«	PUN:cit	«
,	PUN	,
.	SENT	.
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
,	PUN	,
est	VER:pres	être
etc	ABR	etc
,	PUN	,
d'	PRP	de
rose	ADJ	rose
cavalier	ADJ	cavalier
blanche	ADJ	blanc
,	PUN	,
et	KON	et
frontière	NOM	frontière
.	SENT	.
marin	NOM	marin
qui	PRO:REL	qui
.	SENT	.
«	PUN:cit	«
le	DET:ART	le
etc	ABR	etc
puisque	KON	puisque
du	PRP:det	du
des	PRP:det	du
peut	VER:pres	pouvoir
tout	PRO:IND	tout
,	PUN	,
le	DET:ART	le
et	KON	et
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
bon	ADV	bon
faut	VER:pres	falloir
.	SENT	.
la	DET:ART	le
tu	PRO:PER	tu
abord	NOM	abord
.	SENT	.
il	PRO:PER	il
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
suis	VER:pres	suivre|être
,	PUN	,
<SEG>
air	NOM	air
coude	NOM	coude
que	PRO:REL	que
blanche	ADJ	blanc
Quand	KON	quand
il	PRO:PER	il
en	PRP	en
visite	NOM	visite
les	DET:ART	le
vingt-quatre	NUM	vingt-quatre
,	PUN	,
infirmerie	NOM	infirmerie
cuisses	NOM	cuisse
le	DET:ART	le
chaise	NOM	chaise
pour	PRP	pour
dérangement	NOM	dérangement
sa	DET:POS	son
.	SENT	.
les	DET:ART	le
Ipéca	NAM	ipéca
docteur	NOM	docteur
Il	NOM	il
mordillant	VER:ppre	mordiller
passions	VER:impf	passer
le	DET:ART	le
nous	PRO:PER	nous
,	PUN	,
ses	DET:POS	son
rappelles	VER:pres	rappeler
loto	NOM	loto
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
atteint	VER:pper	atteindre
ses	DET:POS	son
mains	NOM	main
yeux	NOM	œil
soldat	NOM	soldat
rouge	ADJ	rouge
avec	PRP	avec
moustache	NOM	moustache
jugions	VER:impf	juger
grosses	ADJ	gros
d'	PRP	de
Ce	ADJ	ce
,	PUN	,
«	PUN:cit	«
?	SENT	?
gros	ADJ	gros
sa	DET:POS	son
à	PRP	à
la	DET:ART	le
et	KON	et
nous	PRO:PER	nous
,	PUN	,
roulait	VER:impf	rouler
prescription	NOM	prescription
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
bras	NOM	bras
le	DET:ART	le
assis	VER:pper	asseoir
formant	VER:ppre	former
heures	NOM	heure
sur	PRP	sur
,	PUN	,
-tu	PRO:PER	tu
Tu	NAM	tu
sur	PRP	sur
nous	PRO:PER	nous
,	PUN	,
Simbretas	NAM	simbretas
dans	PRP	dans
te	PRO:PER	te
pays	NOM	pays
son	DET:POS	son
était	VER:impf	être
,	PUN	,
de	PRP	de
pantalon	NOM	pantalon
un	DET:ART	un
ouvertes	VER:pper	ouvrir
rappelles	VER:pres	rappeler
en	PRP	en
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
est	VER:pres	être
pont	NOM	pont
«	PUN:cit	«
major	ADJ	major
,	PUN	,
sa	DET:POS	son
nous	PRO:PER	nous
:	PUN	:
mûrs	ADJ	mûr
.	SENT	.
béni	ADJ	béni
genoux	NOM	genou
d'	PRP	de
appelions	VER:impf	appeler
<SEG>
Afrique	NAM	afrique
docteur	NOM	docteur
on	PRO:PER	on
de	PRP	de
de	PRP	de
pendant	PRP	pendant
la	DET:ART	le
irrésistible	ADJ	irrésistible
douze	NUM	douze
ira	VER:futu	aller
«	PUN:cit	«
ma	DET:POS	mon
»	PUN:cit	»
,	PUN	,
puis	ADV	puis
,	PUN	,
autre	ADJ	autre
l'	DET:ART	le
l'	PRO:PER	la|le
heures	NOM	heure
,	PUN	,
vomitif	ADJ	vomitif
<EOS>	<EOS>	<EOS>
quand	KON	quand
passé	VER:pper	passer
On	PRO:PER	on
de	PRP	de
avalait	VER:impf	avaler
cher	ADJ	cher
.	SENT	.
estomac	NOM	estomac
-lui	PRO:PER	lui
gagné	VER:pper	gagner
ce	PRO:DEM	ce
Puis	ADV	puis
formule	NOM	formule
Ipéca	NAM	ipéca
était	VER:impf	être
puisqu'il	NOM	puisqu'il
bien	ADV	bien
,	PUN	,
<EOS>	<EOS>	<EOS>
repos	NOM	repos
,	PUN	,
,	PUN	,
il	PRO:PER	il
selon	PRP	selon
de	PRP	de
mon	DET:POS	mon
;	PUN	;
avait	VER:impf	avoir
le	DET:ART	le
.	SENT	.
pour	PRP	pour
une	DET:ART	un
et	KON	et
ndeg.3	NOM	ndeg.3
<EOS>	<EOS>	<EOS>
,	PUN	,
subir	VER:infi	subir
<EOS>	<EOS>	<EOS>
par	PRP	par
vomitif	ADJ	vomitif
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
vomitif	ADJ	vomitif
il	PRO:PER	il
selon	PRP	selon
du	PRP:det	du
Il	NOM	il
sorte	NOM	sorte
,	PUN	,
faut	VER:pres	falloir
bien	ADJ	bien
douze	NUM	douze
Administrez	VER:pres	administrer
d'	PRP	de
on	PRO:PER	on
.	SENT	.
Eh	NOM	eh
heures	NOM	heure
,	PUN	,
formule	NOM	formule
.	SENT	.
bien	ADV	bien
heures	NOM	heure
le	PRO:PER	le
atteindre	VER:infi	atteindre
fallait	VER:impf	falloir
.	SENT	.
irrésistible	ADJ	irrésistible
,	PUN	,
jouissait	VER:impf	jouir
repos	NOM	repos
donc	ADV	donc
quarante	NUM	quarante
,	PUN	,
,	PUN	,
souverain	ADJ	souverain
souverain	ADJ	souverain
<SEG>
,	PUN	,
d'	PRP	de
places	NOM	place
lèvres	NOM	lèvre
fils	NOM	fil|fils
,	PUN	,
,	PUN	,
et	KON	et
tout	ADV	tout
trou	NOM	trou
frottait	VER:impf	frotter
des	PRP:det	du
petit	ADJ	petit
lignes	NOM	ligne
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
dictait	VER:impf	dicter
idée	NOM	idée
pareille	ADJ	pareil
à	PRP	à
Transatlantique	ADJ	transatlantique
un	DET:ART	un
transparente	ADJ	transparent
allumé	VER:pper	allumer
de	PRP	de
à	PRP	à
l'	DET:ART	le
des	PRP:det	du
mit	VER:simp	mettre
se	PRO:PER	se
soufflant	VER:ppre	souffler
,	PUN	,
grises	ADJ	gris
des	PRP:det	du
après	PRP	après
droit	ADJ	droit
air	NOM	air
la	DET:ART	le
Compagnie	NOM	compagnie
par	PRP	par
cigarette	NOM	cigarette
sortaient	VER:impf	sortir
serrées	ADJ	serré
brume	NOM	brume
Elle	PRO:PER	elle
une	DET:ART	un
abord	NOM	abord
en	PRP	en
laissant	VER:ppre	laisser
à	PRP	à
formule	NOM	formule
en	PRP	en
une	DET:ART	un
.	SENT	.
<EOS>	<EOS>	<EOS>
,	PUN	,
leva	VER:simp	lever
tout	ADV	tout
,	PUN	,
heureuse	ADJ	heureux
d'	PRP	de
s'	PRO:PER	se
une	DET:ART	un
fait	NOM	fait
d'	PRP	de
son	DET:POS	son
buée	NOM	buée
mains	NOM	main
de	PRP	de
se	PRO:PER	se
dans	PRP	dans
autre	ADJ	autre
filets	NOM	filet
sorte	NOM	sorte
milieu	NOM	milieu
,	PUN	,
,	PUN	,
ses	DET:POS	son
évaporaient	VER:impf	évaporer
puis	ADV	puis
élargissant	VER:ppre	élargir
s'	PRO:PER	se
fumée	NOM	fumée
,	PUN	,
Elle	NAM	elle
avoir	VER:infi	avoir
les	DET:ART	le
de	PRP	de
de	PRP	de
,	PUN	,
.	SENT	.
la	DET:ART	le
marcher	VER:infi	marcher
elle	PRO:PER	elle
et	KON	et
»	PUN:cit	»
rond	ADJ	rond
qui	PRO:REL	qui
au	PRP:det	au
de	PRP	de
<SEG>
un	DET:ART	un
tous	PRO:IND	tout
disparaître	VER:infi	disparaître
imaginait	VER:impf	imaginer
coup	NOM	coup
ses	DET:POS	son
son	DET:POS	son
son	DET:POS	son
péripéties	NOM	péripétie
tronçons	NOM	tronçon
,	PUN	,
.	SENT	.
un	DET:ART	un
ces	PRO:DEM	ce
.	SENT	.
sa	DET:POS	son
et	KON	et
ce	PRO:DEM	ce
prenait	VER:impf	prendre
tranchant	VER:ppre	trancher
de	PRP	de
Et	KON	et
suivait	VER:impf	suivre
de	PRP	de
d'	PRP	de
corps	NOM	corps
main	NOM	main
aussi	ADV	aussi
parfois	ADV	parfois
Parfois	ADV	parfois
,	PUN	,
de	PRP	de
les	DET:ART	le
Elle	PRO:PER	elle
ensuite	ADV	ensuite
imperceptible	ADJ	imperceptible
qui	PRO:REL	qui
occupés	VER:pper	occuper
<EOS>	<EOS>	<EOS>
d'	PRP	de
vapeur	NOM	vapeur
ses	DET:POS	son
de	PRP	de
traces	NOM	trace
elle	PRO:PER	elle
jeu	NOM	jeu
mouvement	NOM	mouvement
d'	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
mouvements	NOM	mouvement
les	DET:ART	le
la	DET:ART	le
avec	PRP	avec
coupait	VER:impf	couper
et	KON	et
effaçait	VER:impf	effacer
Duroy	NAM	duroy
gestes	NOM	geste
attention	NOM	attention
légères	ADJ	léger
,	PUN	,
vague	ADJ	vague
regardait	VER:impf	regarder
elle	PRO:PER	elle
grave	ADJ	grave
les	DET:ART	le
toutes	PRO:IND	tout
route	NOM	route
,	PUN	,
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
.	SENT	.
levés	VER:pper	lever
ouverte	ADJ	ouvert
yeux	NOM	œil
index	NOM	index
ne	ADV	ne
visage	NOM	visage
,	PUN	,
les	DET:ART	le
attitudes	NOM	attitude
point	ADV	point
;	PUN	;
plus	ADV	plus
une	DET:ART	un
pensée	NOM	pensée
maintenant	ADV	maintenant
persistantes	ADJ	persistant
,	PUN	,
araignée	NOM	araignée
les	PRO:PER	la|le
à	PRP	à
,	PUN	,
et	KON	et
tous	PRO:IND	tout
l'	DET:ART	le
deux	NUM	deux
lentement	ADV	lentement
de	PRP	de
<SEG>
ignorait	VER:impf	ignorer
coloniale	ADJ	colonial
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
courant	NOM	courant
lui	PRO:PER	lui
politique	ADJ	politique
que	KON	que
femme	NOM	femme
lecteur	NOM	lecteur
Puis	ADV	puis
Puis	ADV	puis
amour	NOM	amour
et	KON	et
sérieuses	ADJ	sérieux
le	DET:ART	le
et	KON	et
articles	NOM	article
un	DET:ART	un
,	PUN	,
en	PRO:PER	en
géographie	NOM	géographie
elle	PRO:PER	elle
les	DET:ART	le
mari	NOM	mari
fit	VER:simp	faire
suivants	ADJ	suivant
Algérie	NAM	algérie
mettre	VER:infi	mettre
des	PRP:det	du
,	PUN	,
et	KON	et
.	SENT	.
voyage	NOM	voyage
et	KON	et
,	PUN	,
ébauchait	VER:impf	ébaucher
bien	ADV	bien
questions	NOM	question
compagnons	NOM	compagnon
elle	PRO:PER	elle
de	PRP	de
capitaine	NOM	capitaine
une	DET:ART	un
infanterie	NOM	infanterie
d'	PRP	de
sut	VER:simp	savoir
à	PRP	à
son	DET:POS	son
allait	VER:impf	aller
de	PRP	de
interrogea	VER:simp	interroger
petit	ADJ	petit
dans	PRP	dans
absolument	ADV	absolument
rejoindre	VER:infi	rejoindre
dix	NUM	dix
le	PRO:PER	le
autant	ADV	autant
comprendre	VER:infi	comprendre
qui	PRO:REL	qui
d'	PRP	de
.	SENT	.
qu'	PRO:REL	que
.	SENT	.
un	DET:ART	un
,	PUN	,
<EOS>	<EOS>	<EOS>
les	DET:ART	le
elle	PRO:PER	elle
portraiturait	VER:impf	portraiturer
s'	PRO:PER	se
avec	PRP	avec
seraient	VER:cond	être
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
la	DET:ART	le
,	PUN	,
En	PRP	en
Duroy	NAM	duroy
de	PRP	de
sur	PRP	sur
elle	PRO:PER	elle
soulevées	VER:pper	soulever
assise	VER:pper	asseoir
étant	VER:ppre	être
pour	PRP	pour
,	PUN	,
la	DET:ART	le
topographie	NOM	topographie
au	PRP:det	au
chapitre	NOM	chapitre
qui	PRO:REL	qui
préparer	VER:infi	préparer
d'	PRP	de
inventés	VER:pper	inventer
minutes	NOM	minute
par	PRP	par
aventure	NOM	aventure
,	PUN	,
<SEG>
par	PRP	par
une	DET:ART	un
des	PRP:det	du
elle	PRO:PER	elle
,	PUN	,
province	NOM	province
»	PUN:cit	»
ça	PRO:DEM	cela
et	KON	et
était	VER:impf	être
et	KON	et
surtout	ADV	surtout
Elle	PRO:PER	elle
de	PRP	de
manufacture	NOM	manufacture
la	DET:ART	le
Oran	NAM	oran
la	DET:ART	le
,	PUN	,
Duroy	NAM	duroy
termina	VER:simp	terminer
,	PUN	,
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
ouvrière	NOM	ouvrier
excursion	NOM	excursion
Espagnoles	NAM	espagnoles
une	DET:ART	un
par	PRP	par
au	PRP:det	au
une	DET:ART	un
alfa	NOM	alfa
rendez	VER:pres	rendre
un	DET:ART	un
,	PUN	,
employée	VER:pper	employer
Aïn-el-Hadjar	NAM	aïn-el-hadjar
fantaisiste	ADJ	fantaisiste
continua	VER:simp	continuer
dans	PRP	dans
n'	ADV	ne
intrigue	NOM	intrigue
les	DET:ART	le
excursion	NOM	excursion
.	SENT	.
,	PUN	,
.	SENT	.
Elle	PRO:PER	elle
sous-officier	NOM	sous-officier
Saïda	NAM	saïda
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
entre	PRP	entre
nuit	NOM	nuit
question	NOM	question
des	PRP:det	du
et	KON	et
a	VER:pres	avoir
hauts	ADJ	haut
des	PRP:det	du
femmes	NOM	femme
jolie	ADJ	joli
à	PRP	à
Georges	NAM	georges
une	DET:ART	un
,	PUN	,
montagne	NOM	montagne
à	PRP	à
qui	PRO:REL	qui
petite	ADJ	petit
plateaux	NOM	plateau
des	PRP:det	du
séjour	NOM	séjour
intéresse	VER:pres	intéresser
y	PRO:PER	y
par	PRP	par
le	DET:ART	le
-vous	PRO:PER	vous
«	PUN:cit	«
Juives	NAM	juives
<EOS>	<EOS>	<EOS>
où	PRO:REL	où
la	DET:ART	le
dans	PRP	dans
,	PUN	,
racontait	VER:impf	raconter
,	PUN	,
d'	PRP	de
espagnole	ADJ	espagnol
Mauresques	NOM	mauresque
pied	NOM	pied
pierreuse	ADJ	pierreux
que	KON	que
la	DET:ART	le
Il	NOM	il
d'	PRP	de
disait-elle	VER:impf	disait-elle
des	PRP:det	du
<SEG>
<EOS>	<EOS>	<EOS>
:	PUN	:
relevant	VER:ppre	relever
il	PRO:PER	il
et	KON	et
»	PUN:cit	»
,	PUN	,
aboient	VER:pres	aboyer
qu'	PRO:REL	que
signez	VER:pres	signer
se	PRO:PER	se
Alors	NAM	alors
nue	NOM	nue
,	PUN	,
!	SENT	!
rire	VER:infi	rire
<EOS>	<EOS>	<EOS>
Mais	NAM	mais
article	NOM	article
»	PUN:cit	»
:	PUN	:
les	DET:ART	le
se	PRO:PER	se
suite	NOM	suite
bas	NOM	bas
,	PUN	,
DUROY	NAM	duroy
hyènes	NOM	hyène
<EOS>	<EOS>	<EOS>
d'	PRP	de
écrit	VER:pres	écrire
de	PRP	de
comme	ADV	comme
cher	ADJ	cher
demain	NOM	demain
monsieur	NOM	monsieur
,	PUN	,
et	KON	et
.	SENT	.
chiens	NOM	chien
Signez	VER:pres	signer
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
au	PRP:det	au
,	PUN	,
plaît	VER:pres	plaire
arabes	ADJ	arabe
rocs	NOM	roc
s'	PRO:PER	se
que	KON	que
GEORGES	NAM	georges
:	PUN	:
mon	DET:POS	mon
!	SENT	!
«	PUN:cit	«
crient	VER:pres	crier
»	PUN:cit	»
des	PRP:det	du
on	PRO:PER	on
Il	NOM	il
.	SENT	.
,	PUN	,
page	NOM	page
hésitait	VER:impf	hésiter
<EOS>	<EOS>	<EOS>
les	DET:ART	le
Puis	NAM	puis
est	VER:pres	être
milieu	NOM	milieu
au	PRP:det	au
vous	PRO:PER	vous
.	SENT	.
.	SENT	.
chacals	NOM	chacal
alors	ADV	alors
les	DET:ART	le
joyeuse	ADJ	joyeux
<EOS>	<EOS>	<EOS>
voix	NOM	voix
,	PUN	,
écrivit	VER:simp	écrire
à	PRP	à
la	DET:ART	le
La	DET:ART	le
,	PUN	,
donc	ADV	donc
ça	PRO:DEM	cela
à	PRP	à
une	DET:ART	un
il	PRO:PER	il
Et	KON	et
hurlent	VER:pres	hurler
C'	NAM	c'
elle	PRO:PER	elle
mit	VER:simp	mettre
prononça	VER:simp	prononcer
«	PUN:cit	«
et	KON	et
un	DET:ART	un
«	PUN:cit	«
<SEG>
semblait	VER:impf	sembler
,	PUN	,
,	PUN	,
particulier	NOM	particulier
qui	PRO:REL	qui
charmant	ADJ	charmant
de	PRP	de
venait	VER:impf	venir
et	KON	et
où	PRO:REL	où
d'	PRP	de
<EOS>	<EOS>	<EOS>
de	PRP	de
<EOS>	<EOS>	<EOS>
flottait	VER:impf	flotter
pénétré	VER:pper	pénétrer
du	PRP:det	du
ne	ADV	ne
livres	NOM	livre
qui	PRO:REL	qui
fumer	VER:infi	fumer
du	PRP:det	du
ce	PRO:DEM	ce
;	PUN	;
de	PRP	de
murs	NOM	mur
de	PRP	de
meubles	NOM	meuble
entourait	VER:impf	entourer
d'	PRP	de
les	DET:ART	le
toujours	ADV	toujours
air	NOM	air
,	PUN	,
quelque	PRO:IND	quelque
de	PRP	de
tout	PRO:IND	tout
elle	PRO:PER	elle
doux	ADJ	doux
la	PRO:PER	la
être	VER:infi	être
chose	NOM	chose
l'	DET:ART	le
»	PUN:cit	»
odeur	NOM	odeur
trouvant	VER:ppre	trouver
Il	PRO:PER	il
de	PRP	de
elle	PRO:PER	elle
.	SENT	.
l'	PRO:PER	la|le
que	KON	que
jusqu'	PRP	jusque
sièges	NOM	siège
sensuel	ADJ	sensuel
bon	ADJ	bon
,	PUN	,
intimité	NOM	intimité
et	KON	et
dire	VER:infi	dire
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
tabac	NOM	tabac
remercier	VER:infi	remercier
continuait	VER:impf	continuer
rien	ADV	rien
l'	DET:ART	le
aux	PRP:det	au
près	ADV	près
en	PRP	en
,	PUN	,
pour	PRP	pour
marchant	VER:ppre	marcher
bonheur	NOM	bonheur
,	PUN	,
cette	PRO:DEM	ce
.	SENT	.
la	PRO:PER	la
,	PUN	,
,	PUN	,
Elle	NAM	elle
tout	ADV	tout
naissante	ADJ	naissant
à	PRP	à
regardait	VER:impf	regarder
faisait	VER:impf	faire
partie	VER:pper	partir
d'	PRP	de
,	PUN	,
à	PRP	à
Les	DET:ART	le
de	PRP	de
.	SENT	.
avaient	VER:impf	avoir
,	PUN	,
couverts	VER:pper	couvrir
reconnaissance	NOM	reconnaissance
heureux	ADJ	heureux
il	PRO:PER	il
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
,	PUN	,
»	PUN:cit	»
pas	NOM	pas
intelligente	ADJ	intelligent
très	ADV	très
pensez	VER:pres	penser
<EOS>	<EOS>	<EOS>
est	VER:pres	être
»	PUN:cit	»
drôle	ADJ	drôle
vous	PRO:PER	vous
d'	PRP	de
,	PUN	,
«	PUN:cit	«
Mais	VER:impf	mais
certainement	ADV	certainement
originale	ADJ	original
:	PUN	:
bohème	NOM	bohème
«	PUN:cit	«
Brusquement	ADV	brusquement
