Saint-Francois-Xavier	NAM	saint-francois-xavier
<SEG>
Sébastien	NAM	sébastien
<EOS>	<EOS>	<EOS>
--	PUN	--
--	PUN	--
Tu	PRO:PER	tu
!	SENT	!
?	SENT	?
<EOS>	<EOS>	<EOS>
Roch	NAM	roch
dis	VER:pres	dire
<SEG>
cligna	VER:simp	cligner
l'	DET:ART	le
de	PRP	de
!	SENT	!
Kerdaniel	NAM	kerdaniel
Ah	INT	ah
Guy	NAM	guy
<EOS>	<EOS>	<EOS>
de	PRP	de
--	PUN	--
<SEG>
un	DET:ART	un
instant	NOM	instant
réfléchit	VER:pres	réfléchir
œil	NOM	œil
poings	NOM	poing
,	PUN	,
les	DET:ART	le
et	KON	et
,	PUN	,
,	PUN	,
<SEG>
il	PRO:PER	il
interrogea	VER:simp	interroger
les	DET:ART	le
cambré	VER:pper	cambrer
,	PUN	,
hanches	NOM	hanche
sur	PRP	sur
,	PUN	,
le	DET:ART	le
torse	NOM	torse
<SEG>
Es	VER:pres	être
?	SENT	?
--	PUN	--
-tu	PRO:PER	tu
impérieux	ADJ	impérieux
noble	ADJ	noble
,	PUN	,
:	PUN	:
très	ADV	très
<EOS>	<EOS>	<EOS>
<SEG>
,	PUN	,
rougit	VER:pres	rougir
cette	PRO:DEM	ce
À	PRP	à
instinct	NOM	instinct
d'	PRP	de
Sébastien	NAM	sébastien
,	PUN	,
question	NOM	question
inattendue	ADJ	inattendu
<SEG>
été	VER:pper	être
gros	ADJ	gros
un	DET:ART	un
péché	NOM	péché
s'	PRO:PER	se
coupable	ADJ	coupable
d'	PRP	de
comme	KON	comme
il	PRO:PER	il
eût	VER:subi	avoir
<SEG>
savait	VER:impf	savoir
que	KON	que
c'	PRO:DEM	ce
Il	PRO:PER	il
exactement	ADV	exactement
ce	PRO:DEM	ce
ne	ADV	ne
pas	ADV	pas
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
l'	DET:ART	le
être	VER:infi	être
mais	KON	mais
,	PUN	,
devant	PRP	devant
était	VER:impf	être
noble	ADJ	noble
attitude	NOM	attitude
d'	PRP	de
;	PUN	;
<SEG>
de	PRP	de
son	DET:POS	son
dominatrice	ADJ	dominateur
interlocuteur	NOM	interlocuteur
petit	ADJ	petit
soupçonna	VER:simp	soupçonner
,	PUN	,
il	PRO:PER	il
que	KON	que
de	PRP	de
<SEG>
constituait	VER:impf	constituer
cela	PRO:DEM	cela
ne	ADV	ne
être	VER:infi	être
grave	ADJ	grave
l'	PRO:PER	la|le
pas	ADV	pas
,	PUN	,
faute	NOM	faute
une	DET:ART	un
<SEG>
un	DET:ART	un
<EOS>	<EOS>	<EOS>
--	PUN	--
déshonneur	NOM	déshonneur
une	DET:ART	un
malpropreté	NOM	malpropreté
,	PUN	,
.	SENT	.
Non	ADV	non
,	PUN	,
<SEG>
.	SENT	.
humble	ADJ	humble
répondit-il	NOM	répondit-il
air	NOM	air
d'	PRP	de
un	DET:ART	un
,	PUN	,
,	PUN	,
suppliant	ADJ	suppliant
presque	ADV	presque
<SEG>
se	PRO:PER	se
tâta	VER:simp	tâter
poitrine	NOM	poitrine
<EOS>	<EOS>	<EOS>
flancs	NOM	flanc
,	PUN	,
les	DET:ART	le
la	DET:ART	le
,	PUN	,
Il	PRO:PER	il
<SEG>
pour	KON	pour
bien	ADV	bien
bosse	NOM	bosse
les	DET:ART	le
genoux	NOM	genou
s'	PRO:PER	se
assurer	VER:infi	assurer
qu'	KON	que
une	DET:ART	un
,	PUN	,
<SEG>
ou	KON	ou
infirmité	NOM	infirmité
avait	VER:impf	avoir
dégoûtante	ADJ	dégoûtant
pas	ADV	pas
,	PUN	,
ne	ADV	ne
,	PUN	,
quelque	PRO:IND	quelque
lui	PRO:PER	lui
<SEG>
corps	NOM	corps
sur	PRP	sur
,	PUN	,
le	DET:ART	le
il	PRO:PER	il
soudainement	ADV	soudainement
Ensuite	ADV	ensuite
.	SENT	.
<EOS>	<EOS>	<EOS>
poussé	VER:pper	pousser
<SEG>
le	DET:ART	le
hardi	ADJ	hardi
œil	NOM	œil
son	DET:POS	son
,	PUN	,
doux	ADJ	doux
effaré	VER:pper	effarer
,	PUN	,
considéra	VER:simp	considérer
de	PRP	de
<SEG>
évidente	ADJ	évident
.	SENT	.
camarade	NOM	camarade
majesté	NOM	majesté
l'	DET:ART	le
dont	PRO:REL	dont
l'	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
éblouit	VER:pres	éblouir
Cette	PRO:DEM	ce
<SEG>
la	DET:ART	le
tête	NOM	tête
,	PUN	,
casquette	NOM	casquette
de	PRP	de
,	PUN	,
crânement	ADV	crânement
posée	VER:pper	poser
en	PRO:PER	en
arrière	VER:subp	arriérer
<SEG>
gestes	NOM	geste
ce	PRO:DEM	ce
sur	PRP	sur
la	DET:ART	le
,	PUN	,
délibérés	VER:pper	délibérer
nuque	NOM	nuque
,	PUN	,
ces	PRO:DEM	ce
,	PUN	,
<SEG>
pâle	ADJ	pâle
insolent	ADJ	insolent
visage	NOM	visage
souples	ADJ	souple
aux	PRP:det	au
,	PUN	,
grâces	NOM	grâce
fin	ADJ	fin
,	PUN	,
et	KON	et
<SEG>
et	KON	et
tout	PRO:IND	tout
de	PRP	de
douteuses	ADJ	douteur|douteux
cela	PRO:DEM	cela
,	PUN	,
,	PUN	,
et	KON	et
par-dessus	ADV	par-dessus
courtisane	NOM	courtisane
<SEG>
seyants	ADJ	seyant
lui	PRO:PER	lui
habits	NOM	habit
,	PUN	,
frivoles	ADJ	frivole
apparurent	VER:simp	apparaître
ces	PRO:DEM	ce
la	DET:ART	le
et	KON	et
comme	ADV	comme
<SEG>
grand	ADJ	grand
de	PRP	de
,	PUN	,
de	PRP	de
sacré	NOM	sacré
très	ADV	très
chose	NOM	chose
révélation	NOM	révélation
quelque	PRO:IND	quelque
de	PRP	de
<SEG>
,	PUN	,
,	PUN	,
quoi	PRO	quoi
à	PRP	à
pas	ADV	pas
il	PRO:PER	il
inaccessible	ADJ	inaccessible
d'	PRP	de
avait	VER:impf	avoir
n'	ADV	ne
<SEG>
véritablement	ADV	véritablement
fut	VER:simp	être
songé	VER:pper	songer
encore	ADV	encore
.	SENT	.
Sébastien	NAM	sébastien
<EOS>	<EOS>	<EOS>
ici	ADV	ici
jusqu'	PRP	jusque
écrasé	VER:pper	écraser
<SEG>
,	PUN	,
,	PUN	,
,	PUN	,
et	KON	et
par	PRP	par
tant	ADV	tant
de	PRP	de
prestige	NOM	prestige
contre	NOM	contre
de	PRP	de
<SEG>
acquit	VER:simp	acquérir
l'	DET:ART	le
la	DET:ART	le
sur	PRP	sur
heure	NOM	heure
,	PUN	,
de	PRP	de
,	PUN	,
certitude	NOM	certitude
il	PRO:PER	il
<SEG>
pouvoir	VER:infi	pouvoir
,	PUN	,
.	SENT	.
en	PRP	en
son	DET:POS	son
indignité	NOM	indignité
À	PRP	à
douter	VER:infi	douter
n'	ADV	ne
<EOS>	<EOS>	<EOS>
<SEG>
un	NOM	un
êtres	NOM	être|êtres
il	PRO:PER	il
ces	PRO:DEM	ce
de	PRP	de
,	PUN	,
l'	DET:ART	le
supérieurs	ADJ	supérieur
devant	PRP	devant
était	VER:impf	être
<SEG>
,	PUN	,
parlait	VER:impf	parler
père	NOM	père
avec	PRP	avec
augustes	ADJ	auguste
son	DET:POS	son
respect	NOM	respect
dont	PRO:REL	dont
tant	ADV	tant
de	PRP	de
<SEG>
de	PRP	de
.	SENT	.
<EOS>	<EOS>	<EOS>
petit	ADJ	petit
Ce	PRO:DEM	ce
,	PUN	,
d'	PRP	de
et	KON	et
émerveillement	NOM	émerveillement
personnage	NOM	personnage
<SEG>
lui	PRO:PER	lui
n'	ADV	ne
,	PUN	,
était	VER:impf	être
toute	PRO:IND	tout
-même	ADJ	même
point	ADV	point
évidence	NOM	évidence
comme	KON	comme
,	PUN	,
<SEG>
vulgaire	ADJ	vulgaire
os	NOM	os
bâti	VER:pper	bâtir
chair	NOM	chair
de	PRP	de
d'	PRP	de
grossiers	ADJ	grossier
et	KON	et
,	PUN	,
mais	KON	mais
<SEG>
plus	ADV	plus
que	KON	que
de	PRP	de
,	PUN	,
or	NOM	or
l'	DET:ART	le
matières	NOM	matière
et	KON	et
précieuses	ADJ	précieux
précieuses	ADJ	précieux
<SEG>
l'	DET:ART	le
Il	PRO:PER	il
dit	VER:pres	dire
argent	NOM	argent
C'	NAM	c'
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
:	PUN	:
.	SENT	.
se	PRO:PER	se
<SEG>
Ce	NAM	ce
prince	NOM	prince
fils	NOM	fil|fils
de	PRP	de
»	PUN:cit	»
un	DET:ART	un
<EOS>	<EOS>	<EOS>
.	SENT	.
peut-être	ADV	peut-être
est	VER:pres	être
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
émoi	NOM	émoi
moment	NOM	moment
fut	VER:simp	être
un	DET:ART	un
Sous	PRP	sous
douloureux	ADJ	douloureux
de	PRP	de
ses	DET:POS	son
<SEG>
défroques	NOM	défroque
antiques	ADJ	antique
de	PRP	de
vêtements	NOM	vêtement
famille	NOM	famille
,	PUN	,
godantes	NOM	godantes
hardes	NOM	harde|hardes
,	PUN	,
,	PUN	,
<SEG>
,	PUN	,
Cébron	NAM	cébron
sommairement	ADV	sommairement
,	PUN	,
par	PRP	par
mère	NOM	mère
retapées	VER:pper	retaper
la	DET:ART	le
et	KON	et
retaillées	VER:pper	retailler
<SEG>
qui	PRO:REL	qui
lui	PRO:PER	lui
aux	PRP:det	au
,	PUN	,
plus	ADV	plus
pesaient	VER:impf	peser
lourdes	ADJ	lourd
épaules	NOM	épaule
que	KON	que
des	PRP:det	du
<SEG>
si	ADV	si
,	PUN	,
jugea	VER:simp	juger
se	PRO:PER	se
il	PRO:PER	il
de	PRP	de
chapes	NOM	chape
,	PUN	,
gauche	ADJ	gauche
plomb	NOM	plomb
<SEG>
tellement	ADV	tellement
déchu	VER:pper	déchoir|déchoir
qu'	PRO:REL	que
,	PUN	,
infime	ADJ	infime
,	PUN	,
il	PRO:PER	il
si	ADV	si
voulu	VER:pper	vouloir
eût	VER:subi	avoir
<SEG>
,	PUN	,
fond	NOM	fond
de	PRP	de
évaporer	VER:infi	évaporer
s'	PRO:PER	se
ou	KON	ou
au	PRP:det	au
quelque	PRO:IND	quelque
trou	NOM	trou
disparaître	VER:infi	disparaître
<SEG>
dans	PRP	dans
Pourtant	ADV	pourtant
air	NOM	air
fumée	NOM	fumée
comme	KON	comme
<EOS>	<EOS>	<EOS>
.	SENT	.
une	DET:ART	un
l'	DET:ART	le
,	PUN	,
<SEG>
il	PRO:PER	il
,	PUN	,
l'	DET:ART	le
,	PUN	,
réhabiliter	VER:infi	réhabiliter
intention	NOM	intention
avec	PRP	avec
se	PRO:PER	se
de	PRP	de
vague	ADJ	vague
<SEG>
--	PUN	--
des	PRP:det	du
mouvement	NOM	mouvement
bégaya	VER:simp	bégayer|bégayer
en	PRP	en
:	PUN	:
comique	ADJ	comique
un	DET:ART	un
,	PUN	,
lèvres	NOM	lèvre
<SEG>
Orne	NAM	orne
Pervenchères	NOM	pervenchères
l'	DET:ART	le
J'	NAM	j'
suis	VER:pres	suivre|être
J'	PRO:PER	je
dans	PRP	dans
d'	PRP	de
...	PUN	...
...	PUN	...
<SEG>
Pervenchères	NAM	pervenchères
recommandations	NOM	recommandation
d'	PRP	de
des	PRP:det	du
...	PUN	...
suis	VER:pres	suivre|être
Il	NAM	il
se	PRO:PER	se
souvint	VER:simp	souvenir
de	PRP	de
<SEG>
Pour	PRP	pour
convaincre	VER:infi	convaincre
<EOS>	<EOS>	<EOS>
de	PRP	de
troublant	ADJ	troublant
.	SENT	.
Guy	NAM	guy
le	DET:ART	le
père	NOM	père
son	DET:POS	son
<SEG>
son	DET:POS	son
lui	PRO:PER	lui
de	PRP	de
à	PRP	à
vivre	VER:infi	vivre
,	PUN	,
de	PRP	de
droit	NOM	droit
près	ADV	près
Kerdaniel	NAM	kerdaniel
<SEG>
,	PUN	,
respirer	VER:infi	respirer
à	PRP	à
même	ADJ	même
manger	VER:infi	manger
air	NOM	air
,	PUN	,
même	ADJ	même
le	DET:ART	le
le	DET:ART	le
<SEG>
apprendre	VER:infi	apprendre
pain	NOM	pain
choses	NOM	chose
il	PRO:PER	il
lui	PRO:PER	lui
,	PUN	,
mêmes	ADJ	même
les	DET:ART	le
que	KON	que
,	PUN	,
<SEG>
tenta	VER:simp	tenter
chapiteaux	NOM	chapiteau
l'	DET:ART	le
,	PUN	,
église	NOM	église
les	DET:ART	le
l'	DET:ART	le
raconter	VER:infi	raconter
de	PRP	de
,	PUN	,
<SEG>
,	PUN	,
Jean	NAM	jean
,	PUN	,
leur	DET:POS	leur
mort	NOM	mort
illustre	ADJ	illustre
Roch	NAM	roch
ancêtre	NOM	ancêtre
âne	NOM	âne
l'	DET:ART	le
<SEG>
à	PRP	à
tous	PRO:IND	tout
dans	PRP	dans
rues	NOM	rue
deux	NUM	deux
les	DET:ART	le
,	PUN	,
à	PRP	à
,	PUN	,
les	DET:ART	le
<SEG>
bâton	NOM	bâton
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
La	DET:ART	le
phrase	NOM	phrase
de	PRP	de
fallait	VER:impf	falloir
coups	NOM	coup
qu'	PRO:REL	que
.	SENT	.
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
ne	ADV	ne
par	PRP	par
ne	ADV	ne
pas	ADV	pas
Il	PRO:PER	il
vint	VER:simp	venir
lui	PRO:PER	lui
savait	VER:impf	savoir
<SEG>
par	PRP	par
l'	DET:ART	le
l'	DET:ART	le
,	PUN	,
,	PUN	,
ou	KON	ou
âne	NOM	âne
par	PRP	par
où	ADV	où
commencer	VER:infi	commencer
<SEG>
Et	KON	et
,	PUN	,
,	PUN	,
plus	ADV	plus
fort	ADJ	fort
église	NOM	église
.	SENT	.
bégayant	VER:ppre	bégayer|bégayer
<EOS>	<EOS>	<EOS>
,	PUN	,
<SEG>
résumer	VER:infi	résumer
croyant	VER:ppre	croire
seul	ADJ	seul
et	KON	et
dans	PRP	dans
cri	NOM	cri
un	DET:ART	un
histoire	NOM	histoire
magnifique	ADJ	magnifique
cette	PRO:DEM	ce
<SEG>
j'	PRO:PER	je
Pervenchères	NOM	pervenchères
répéta	VER:simp	répéter
d'	PRP	de
il	PRO:PER	il
Puisque	KON	puisque
,	PUN	,
suis	VER:pres	suivre|être
:	PUN	:
--	PUN	--
<SEG>
...	PUN	...
<EOS>	<EOS>	<EOS>
...	PUN	...
plaisant	NOM	plaisant
<EOS>	<EOS>	<EOS>
correctif	ADJ	correctif
Ce	PRO:DEM	ce
!	SENT	!
Na	INT	na
!	SENT	!
<SEG>
Kerdaniel	NAM	kerdaniel
impressionner	VER:infi	impressionner
parut	VER:simp	paraître
Guy	NAM	guy
ne	ADV	ne
beaucoup	ADV	beaucoup
qui	PRO:REL	qui
,	PUN	,
de	PRP	de
pas	ADV	pas
<SEG>
à	PRP	à
la	DET:ART	le
lui	PRO:PER	lui
,	PUN	,
,	PUN	,
Sébastien	NAM	sébastien
pieds	NOM	pied
examinait	VER:impf	examiner
des	PRP:det	du
aussi	ADV	aussi
<SEG>
Étonné	VER:pper	étonner
,	PUN	,
tête	NOM	tête
de	PRP	de
<EOS>	<EOS>	<EOS>
dédaigneusement	ADV	dédaigneusement
.	SENT	.
scandalisé	VER:pper	scandaliser
,	PUN	,
même	ADV	même
<SEG>
,	PUN	,
trouver	VER:infi	trouver
se	PRO:PER	se
étant	VER:ppre	être
quelqu'un	PRO:IND	quelqu'un
en	PRP	en
n'	ADV	ne
présence	NOM	présence
qui	PRO:REL	qui
de	PRP	de
<SEG>
,	PUN	,
tout	ADV	tout
pas	ADV	pas
paysan	NOM	paysan
était	VER:impf	être
pas	ADV	pas
n'	ADV	ne
fait	NOM	fait
un	DET:ART	un
à	PRP	à
<SEG>
de	PRP	de
,	PUN	,
noble	ADJ	noble
mince	ADJ	mince
plus	ADV	plus
un	DET:ART	un
,	PUN	,
non	ADV	non
si	ADV	si
,	PUN	,
<SEG>
pensait	VER:impf	penser
fût	NOM	fût
ne	ADV	ne
gamin	NOM	gamin
noblesse	NOM	noblesse
ce	PRO:DEM	ce
l'	DET:ART	le
,	PUN	,
que	KON	que
aristocrate	ADJ	aristocrate
<SEG>
rire	VER:infi	rire
devenu	VER:pper	devenir
était	VER:impf	être
pas	ADV	pas
à	PRP	à
comme	KON	comme
Il	PRO:PER	il
sérieux	ADJ	sérieux
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
front	NOM	front
rayaient	VER:impf	raire|rayer|rayer
.	SENT	.
un	DET:ART	un
durs	ADJ	dur
;	PUN	;
son	DET:POS	son
des	PRP:det	du
juge	NOM	juge
plis	NOM	pli
<SEG>
anormal	ADJ	anormal
le	PRO:PER	le
choquait	VER:impf	choquer
autant	ADV	autant
,	PUN	,
Ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
qu'	KON	que
fait	NOM	fait
<SEG>
sur	PRP	sur
humaines	ADJ	humain
hiérarchies	NOM	hiérarchie
notions	NOM	notion
dérangeait	VER:impf	déranger
des	PRP:det	du
organisation	NOM	organisation
héréditaires	ADJ	héréditaire
ses	DET:POS	son
l'	DET:ART	le
<SEG>
contacts	NOM	contact
ordre	NOM	ordre
<EOS>	<EOS>	<EOS>
,	PUN	,
des	PRP:det	du
sociaux	ADJ	social
et	KON	et
le	DET:ART	le
.	SENT	.
bon	ADJ	bon
<SEG>
en	PRO:PER	en
épaules	NOM	épaule
aller	VER:infi	aller
hausser	VER:infi	hausser
les	DET:ART	le
ou	KON	ou
s'	PRO:PER	se
et	KON	et
,	PUN	,
Devait-il	VER:impf	devait-il
<SEG>
minuscule	ADJ	minuscule
gifles	NOM	gifle
ce	PRO:DEM	ce
à	PRP	à
bien	ADV	bien
paire	NOM	paire
une	DET:ART	un
administrer	VER:infi	administrer
de	PRP	de
insecte	NOM	insecte
<SEG>
être	VER:infi	être
qui	PRO:REL	qui
appeler	VER:infi	appeler
pas	ADV	pas
s'	PRO:PER	se
et	KON	et
,	PUN	,
n'	ADV	ne
avouait	VER:impf	avouer
noble	ADJ	noble
<SEG>
Roch	NAM	roch
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
barbare	ADJ	barbare
...	PUN	...
de	PRP	de
:	PUN	:
Sébastien	NAM	sébastien
?	SENT	?
nom	NOM	nom
<SEG>
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
!	SENT	!
cynique	ADJ	cynique
Sébastien	NAM	sébastien
Roch	NAM	roch
...	PUN	...
nom	NOM	nom
De	PRP	de
:	PUN	:
<SEG>
...	PUN	...
,	PUN	,
<EOS>	<EOS>	<EOS>
que	KON	que
cela	PRO:DEM	cela
Roch	NAM	roch
!	SENT	!
Certes	ADV	certes
Sébastien	NAM	sébastien
rien	ADV	rien
<SEG>
gifle	NOM	gifle
hésita	VER:simp	hésiter
secondes	NOM	second|seconde
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
Il	PRO:PER	il
quelques	PRO:IND	quelque
une	DET:ART	un
valait	VER:impf	valoir
<SEG>
,	PUN	,
d'	PRP	de
.	SENT	.
levée	VER:pper	lever
la	DET:ART	le
Finalement	ADV	finalement
<EOS>	<EOS>	<EOS>
,	PUN	,
pris	VER:pper	prendre
main	NOM	main
<SEG>
s'	PRO:PER	se
un	DET:ART	un
suprême	ADJ	suprême
affirmait	VER:impf	affirmer
où	PRO:REL	où
la	DET:ART	le
dans	PRP	dans
que	KON	que
mieux	ADV	mieux
dégoût	NOM	dégoût
<SEG>
,	PUN	,
des	PRP:det	du
antagonisme	NOM	antagonisme
violence	NOM	violence
castes	NOM	caste
l'	DET:ART	le
se	PRO:PER	se
contenta	VER:simp	contenter
inflexible	ADJ	inflexible
il	PRO:PER	il
<SEG>
--	PUN	--
!	SENT	!
...	PUN	...
est	VER:pres	être
<EOS>	<EOS>	<EOS>
:	PUN	:
demander	VER:infi	demander
Alors	ADV	alors
de	PRP	de
qu'	PRO:REL	que
<SEG>
-ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
ne	ADV	ne
Je	PRO:PER	je
--	PUN	--
ici	ADV	ici
que	PRO:REL	que
?	SENT	?
fais	VER:pres	faire
tu	PRO:PER	tu
<SEG>
<EOS>	<EOS>	<EOS>
impatienta	VER:simp	impatienter
.	SENT	.
,	PUN	,
,	PUN	,
s'	PRO:PER	se
sais	VER:pres	savoir
pas	ADV	pas
Guy	NAM	guy
gémit-il	NOM	gémit-il
<SEG>
--	PUN	--
,	PUN	,
<EOS>	<EOS>	<EOS>
frappa	VER:simp	frapper
terre	NOM	terre
.	SENT	.
pied	NOM	pied
Enfin	ADV	enfin
la	DET:ART	le
du	PRP:det	du
<SEG>
-ce	PRO:DEM	ce
,	PUN	,
il	PRO:PER	il
père	NOM	père
ton	DET:POS	ton
qu'	PRO:REL	que
qu'	PRO:REL	que
,	PUN	,
fait	VER:pres	faire
est	VER:pres	être
<SEG>
articula	VER:simp	articuler
...	PUN	...
--	PUN	--
Papa	NOM	papa
<EOS>	<EOS>	<EOS>
?	SENT	?
<EOS>	<EOS>	<EOS>
?	SENT	?
père	NOM	père
ton	DET:POS	ton
<SEG>
.	SENT	.
Sébastien	NAM	sébastien
arrêta	VER:simp	arrêter
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
nouveau	ADJ	nouveau
Mais	KON	mais
,	PUN	,
il	PRO:PER	il
de	PRP	de
<SEG>
,	PUN	,
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
décontenancé	ADJ	décontenancé
Au	PRP:det	au
.	SENT	.
cette	PRO:DEM	ce
interrogation	NOM	interrogation
choc	NOM	choc
de	PRP	de
<SEG>
monde	NOM	monde
d'	PRP	de
d'	PRP	de
se	PRO:PER	se
la	DET:ART	le
un	DET:ART	un
entendre	VER:infi	entendre
distinctement	ADV	distinctement
porte	NOM	porte
venait	VER:impf	venir
<SEG>
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
sur	PRP	sur
Une	DET:ART	un
.	SENT	.
poussée	NOM	poussée
le	PRO:PER	le
rejetait	VER:impf	rejeter
brutale	ADJ	brutal
refermer	VER:infi	refermer
<SEG>
était	VER:impf	être
sienne	PRO:POS	sien
la	DET:ART	le
d'	PRP	de
une	DET:ART	un
qui	PRO:REL	qui
vie	NOM	vie
point	ADV	point
hors	PRP	hors
n'	ADV	ne
<SEG>
il	PRO:PER	il
anonyme	ADJ	anonyme
pas	ADV	pas
,	PUN	,
n'	ADV	ne
où	PRO:REL	où
et	KON	et
avait	VER:impf	avoir
et	KON	et
,	PUN	,
<SEG>
.	SENT	.
Maintenant	ADV	maintenant
pénétrer	VER:infi	pénétrer
<EOS>	<EOS>	<EOS>
,	PUN	,
le	DET:ART	le
avorton	NOM	avorton
de	PRP	de
droit	NOM	droit
chétif	ADJ	chétif
<SEG>
,	PUN	,
doutait	VER:impf	douter
de	PRP	de
plus	ADV	plus
manquer	VER:infi	manquer
que	KON	que
ne	ADV	ne
il	PRO:PER	il
,	PUN	,
si	KON	si
<SEG>
une	DET:ART	un
chose	NOM	chose
noblesse	NOM	noblesse
équivalait	VER:impf	équivaloir
faire	VER:infi	faire
quelque	PRO:IND	quelque
,	PUN	,
faute	NOM	faute
était	VER:impf	être
impardonnable	ADJ	impardonnable
<SEG>
laver	VER:infi	laver
une	DET:ART	un
ne	ADV	ne
à	PRP	à
vous	PRO:PER	vous
pouvait	VER:impf	pouvoir
,	PUN	,
rien	NOM	rien
dont	PRO:REL	dont
infamie	NOM	infamie
<SEG>
de	PRP	de
Guy	NAM	guy
<EOS>	<EOS>	<EOS>
autant	ADV	autant
qu'	KON	que
admira	VER:simp	admirer
il	PRO:PER	il
.	SENT	.
Il	PRO:PER	il
Kerdaniel	NAM	kerdaniel
<SEG>
«	PUN:cit	«
.	SENT	.
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
et	KON	et
le	PRO:PER	le
envia	VER:simp	envier
Qu'	NAM	qu'
est	VER:pres	être
détesta	VER:simp	détester
<SEG>
fait	VER:pres	faire
ton	DET:POS	ton
-ce	PRO:DEM	ce
,	PUN	,
qu'	PRO:REL	que
père	NOM	père
»	PUN:cit	»
?	SENT	?
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
<SEG>
que	KON	que
Et	NOM	et
voilà	ADV	voilà
répondre	VER:infi	répondre
cette	PRO:DEM	ce
de	PRP	de
nécessité	NOM	nécessité
la	DET:ART	le
question	NOM	question
à	PRP	à
<SEG>
,	PUN	,
gêne	NOM	gêne
causait	VER:impf	causer
angoisse	NOM	angoisse
insurmontable	ADJ	insurmontable
subitement	ADV	subitement
une	DET:ART	un
lui	PRO:PER	lui
une	DET:ART	un
plus	ADV	plus
<SEG>
que	KON	que
souffertes	VER:pper	souffrir
Sébastien	NAM	sébastien
celles	PRO:DEM	celui
jusqu'	PRP	jusque
toutes	PRO:IND	tout
.	SENT	.
<EOS>	<EOS>	<EOS>
vive	ADJ	vif
alors	ADV	alors
<SEG>
un	DET:ART	un
et	KON	et
lui	PRO:PER	lui
éprouva	VER:simp	éprouver
contre	PRP	contre
contre	PRP	contre
père	NOM	père
-même	ADJ	même
son	DET:POS	son
sentiment	NOM	sentiment
<SEG>
qu'	KON	que
d'	PRP	de
souvenait	VER:impf	souvenir
pénible	ADJ	pénible
,	PUN	,
pas	ADV	pas
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
affreusement	ADV	affreusement
<SEG>
avoir	VER:infi	avoir
.	SENT	.
pas	ADV	pas
jamais	ADV	jamais
de	PRP	de
connu	VER:pper	connaître
n'	ADV	ne
Ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
était	VER:impf	être
<SEG>
la	DET:ART	le
de	PRP	de
colère	NOM	colère
plus	ADV	plus
la	DET:ART	le
c'	PRO:DEM	ce
que	KON	que
;	PUN	;
était	VER:impf	être
pitié	NOM	pitié
<SEG>
de	PRP	de
,	PUN	,
honte	NOM	honte
espèce	NOM	espèce
la	DET:ART	le
presque	ADV	presque
,	PUN	,
cette	PRO:DEM	ce
honte	NOM	honte
de	PRP	de
<SEG>
attache	VER:pres	attacher
qui	PRO:REL	qui
,	PUN	,
l'	DET:ART	le
s'	PRO:PER	se
basse	ADJ	bas
,	PUN	,
lâche	ADJ	lâche
à	PRP	à
et	KON	et
<SEG>
.	SENT	.
la	DET:ART	le
précision	NOM	précision
<EOS>	<EOS>	<EOS>
Avec	PRP	avec
une	DET:ART	un
physique	ADJ	physique
difformité	NOM	difformité
de	PRP	de
idée	NOM	idée
<SEG>
les	DET:ART	le
où	PRO:REL	où
s'	PRO:PER	se
il	PRO:PER	il
sociales	ADJ	social
accentuaient	VER:impf	accentuer
infériorités	NOM	infériorité
revit	VER:pres	revivre
toutes	PRO:IND	tout
,	PUN	,
<SEG>
en	PRP	en
,	PUN	,
les	DET:ART	le
son	DET:POS	son
de	PRP	de
père	NOM	père
,	PUN	,
manches	NOM	manche
chemise	NOM	chemise
reins	NOM	rein
<SEG>
fureter	VER:infi	fureter
dans	PRP	dans
le	DET:ART	le
de	PRP	de
,	PUN	,
grise	ADJ	gris
tablier	NOM	tablier
serrés	VER:pper	serrer
cotonnade	NOM	cotonnade
par	PRP	par
<SEG>
,	PUN	,
très	ADV	très
boutique	NOM	boutique
vulgaires	ADJ	vulgaire
,	PUN	,
et	KON	et
d'	PRP	de
une	DET:ART	un
encombrée	VER:pper	encombrer
objets	NOM	objet
<SEG>
mains	NOM	main
de	PRP	de
,	PUN	,
gercées	VER:pper	gercer
de	PRP	de
laid	ADJ	laid
maculées	VER:pper	maculer
de	PRP	de
