1	NUM	@card@
quand	KON	quand
des	PRP:det	du
ils	PRO:PER	il
avaient	VER:impf	avoir
encore	ADV	encore
<SEG>
montraient	VER:impf	montrer
et	KON	et
--	PUN	--
Tu	PRO:PER	tu
<EOS>	<EOS>	<EOS>
es	VER:pres	être
leurs	DET:POS	leur
rengorgeaient	VER:impf	rengorger
dents	NOM	dent
!	SENT	!
<SEG>
,	PUN	,
lui	PRO:PER	lui
tu	PRO:PER	tu
trop	ADV	trop
sa	DET:POS	son
finiras	VER:futu	finir
mal	ADV	mal
disait	VER:impf	dire
,	PUN	,
ambitieuse	ADJ	ambitieux
<SEG>
soeur	NOM	sœur
la	DET:ART	le
petite	ADJ	petit
se	PRO:PER	se
,	PUN	,
regardait	VER:impf	regarder
qui	PRO:REL	qui
et	KON	et
,	PUN	,
dans	PRP	dans
<SEG>
complaisamment	ADV	complaisamment
friande	ADJ	friand
se	PRO:PER	se
glace	NOM	glace
roseur	NOM	roseur
sa	DET:POS	son
,	PUN	,
une	DET:ART	un
mirait	VER:impf	mirer
,	PUN	,
<SEG>
donnant	VER:ppre	donner
coups	NOM	coup
se	PRO:PER	se
dandinant	VER:ppre	dandiner
petits	ADJ	petit
sur	PRP	sur
peu	ADV	peu
un	DET:ART	un
,	PUN	,
de	PRP	de
<SEG>
--	PUN	--
,	PUN	,
les	DET:ART	le
les	PRO:PER	la|le
cheveux	NOM	cheveu
.	SENT	.
pour	PRP	pour
bouffer	VER:infi	bouffer
<EOS>	<EOS>	<EOS>
faire	VER:infi	faire
<SEG>
,	PUN	,
,	PUN	,
pas	ADV	pas
Tiens	INT	tiens
je	PRO:PER	je
donc	ADV	donc
,	PUN	,
ne	ADV	ne
répondait-elle	NOM	répondait-elle
pourquoi	ADV	pourquoi
<SEG>
une	DET:ART	un
qu'	KON	que
j'	PRO:PER	je
mal	ADV	mal
peut-être	ADV	peut-être
suis	VER:pres	suivre|être
,	PUN	,
autre	ADJ	autre
pas	ADV	pas
plus	ADV	plus
<SEG>
.	SENT	.
ambition	NOM	ambition
bien	ADV	bien
le	DET:ART	le
droit	NOM	droit
avoir	VER:infi	avoir
de	PRP	de
ai	VER:pres	avoir
d'	PRP	de
l'	DET:ART	le
<SEG>
en	PRP	en
cela	PRO:DEM	cela
par	PRP	par
soutenue	VER:pper	soutenir
<EOS>	<EOS>	<EOS>
son	DET:POS	son
-elle	PRO:PER	elle
,	PUN	,
était	VER:impf	être
père	NOM	père
<SEG>
la	PRO:PER	la
pas	ADV	pas
à	PRP	à
ne	ADV	ne
<EOS>	<EOS>	<EOS>
marier	VER:infi	marier
.	SENT	.
tenait	VER:impf	tenir
-	PUN	-
qui	PRO:REL	qui
<SEG>
C'	PRO:DEM	ce
était	VER:impf	être
ménage	NOM	ménage
surtout	ADV	surtout
,	PUN	,
qui	PRO:REL	qui
s'	PRO:PER	se
du	PRP:det	du
elle	PRO:PER	elle
occupait	VER:impf	occuper
<SEG>
murmurant	ADJ	murmurant
air	NOM	air
aussi	ADV	aussi
la	DET:ART	le
,	PUN	,
d'	PRP	de
un	DET:ART	un
,	PUN	,
attendri	VER:pper	attendrir
contemplait-il	NOM	contemplait-il
<SEG>
:	PUN	:
barre	NOM	barre
l'	DET:ART	le
en	PRP	en
C'	PRO:DEM	ce
de	PRP	de
or	NOM	or
que	KON	que
-	PUN	-
est	VER:pres	être
<SEG>
fanfan	NOM	fanfan
qui	PRO:REL	qui
n'	ADV	ne
la	PRO:PER	la
pas	ADV	pas
est	VER:pres	être
,	PUN	,
ce	PRO:DEM	ce
moi	NOM	moi
ma	DET:POS	mon
<SEG>
forcerai	VER:futu	forcer
elle	PRO:PER	elle
jamais	ADV	jamais
homme	NOM	homme
voudrait	VER:cond	vouloir
à	PRP	à
ne	ADV	ne
dont	PRO:REL	dont
un	DET:ART	un
épouser	VER:infi	épouser
<SEG>
Je	PRO:PER	je
un	DET:ART	un
point	ADV	point
suis	VER:pres	suivre|être
dénaturé	VER:pper	dénaturer
pas	ADV	pas
.	SENT	.
père	NOM	père
<EOS>	<EOS>	<EOS>
ne	ADV	ne
<SEG>
s'	PRO:PER	se
et	KON	et
,	PUN	,
il	PRO:PER	il
ou	KON	ou
comme	KON	comme
croyait	VER:impf	croire
faire	VER:infi	faire
voulait	VER:impf	vouloir
croire	VER:infi	croire
<SEG>
que	KON	que
avaient	VER:impf	avoir
la	DET:ART	le
d'	PRP	de
obliger	VER:infi	obliger
progénitures	NOM	progéniture
des	PRP:det	du
leurs	DET:POS	leur
puissance	NOM	puissance
parents	NOM	parents
<SEG>
se	PRO:PER	se
leur	DET:POS	leur
profitait	VER:impf	profiter
à	PRP	à
il	PRO:PER	il
de	PRP	de
marier	VER:infi	marier
gré	NOM	gré
,	PUN	,
contre	PRP	contre
<SEG>
bon	ADJ	bon
tout	PRO:IND	tout
de	PRP	de
expansion	NOM	expansion
obtenir	VER:infi	obtenir
père	NOM	père
Désirée	NAM	désirée
son	DET:POS	son
pour	PRP	pour
de	PRP	de
<SEG>
était-elle	VER:pres	était-elle
avait	VER:impf	avoir
il	PRO:PER	il
.	SENT	.
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
envie	NOM	envie
N	NOM	n
dont	PRO:REL	dont
'	PUN	'
<SEG>
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
aimait	VER:impf	aimer
ailleurs	ADV	ailleurs
préférée	NOM	préféré
sa	DET:POS	son
Certainement	ADV	certainement
?	SENT	?
d'	PRP	de
pas	ADV	pas
<SEG>
beaucoup	ADV	beaucoup
l'	DET:ART	le
autre	ADJ	autre
pas	ADV	pas
mais	KON	mais
et	KON	et
ce	PRO:DEM	ce
était	VER:impf	être
,	PUN	,
n'	ADV	ne
<SEG>
.	SENT	.
était	VER:impf	être
,	PUN	,
<EOS>	<EOS>	<EOS>
même	ADJ	même
Céline	NAM	céline
la	DET:ART	le
chose	NOM	chose
Sans	PRP	sans
doute	NOM	doute
<SEG>
petite-quand	NOM	petite-quand
plus	ADV	plus
une	DET:ART	un
caressante	ADJ	caressant
la	DET:ART	le
fille	NOM	fille
,	PUN	,
bonne	ADJ	bon
que	KON	que
parfois	ADV	parfois
<SEG>
avait	VER:impf	avoir
elle	PRO:PER	elle
avait	VER:impf	avoir
un	DET:ART	un
mais	KON	mais
-	PUN	-
,	PUN	,
retrouvé	VER:pper	retrouver
elle	PRO:PER	elle
homme	NOM	homme
<SEG>
Toute	PRO:IND	tout
était	VER:impf	être
inégal	ADJ	inégal
vraiment	ADV	vraiment
qui	PRO:REL	qui
insupportable	ADJ	insupportable
caractère	NOM	caractère
<EOS>	<EOS>	<EOS>
un	DET:ART	un
.	SENT	.
<SEG>
de	PRP	de
ses	DET:POS	son
maison	NOM	maison
la	DET:ART	le
les	DET:ART	le
subissait	VER:impf	subir
passions	NOM	passion
inquiétudes	NOM	inquiétude
,	PUN	,
les	DET:ART	le
<SEG>
de	PRP	de
colères	NOM	colère
ses	DET:POS	son
elle	PRO:PER	elle
ruptures	NOM	rupture
jour	NOM	jour
<EOS>	<EOS>	<EOS>
où	PRO:REL	où
.	SENT	.
Le	DET:ART	le
<SEG>
son	DET:POS	son
était	VER:impf	être
c'	PRO:DEM	ce
amant	NOM	amant
tempête	NOM	tempête
abandonnée	VER:pper	abandonner
une	DET:ART	un
était	VER:impf	être
par	PRP	par
,	PUN	,
<SEG>
telle	PRO:DEM	tel
avec	PRP	avec
tous	PRO:IND	tout
elle	PRO:PER	elle
fourgonnait	VER:impf	fourgonner
une	DET:ART	un
;	PUN	;
les	DET:ART	le
plats	NOM	plat
pour	PRP	pour
<SEG>
.	SENT	.
le	DET:ART	le
que	KON	que
tremblait	VER:impf	trembler
poêle	NOM	poêle
vigueur	NOM	vigueur
édifice	NOM	édifice
dans	PRP	dans
tout	PRO:IND	tout
l'	DET:ART	le
<SEG>
furie	NOM	furie
humeur	NOM	humeur
bonne	ADJ	bon
<EOS>	<EOS>	<EOS>
alternances	NOM	alternance
de	PRP	de
Ces	PRO:DEM	ce
et	KON	et
désolaient	VER:impf	désoler
de	PRP	de
<SEG>
la	DET:ART	le
Quant	PRP	quant
père	NOM	père
à	PRP	à
,	PUN	,
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
mère	NOM	mère
.	SENT	.
son	DET:POS	son
<SEG>
,	PUN	,
indifférente	ADJ	indifférent
son	DET:POS	son
vivait	VER:impf	vivre
l'	DET:ART	le
sur	PRP	sur
avec	PRP	avec
fixé	VER:pper	fixer
stupeur	NOM	stupeur
oeil	NOM	œil
<SEG>
incapable	ADJ	incapable
remuer	VER:infi	remuer
,	PUN	,
deux	NUM	deux
de	PRP	de
ventre	NOM	ventre
grondait	VER:impf	gronder
idées	NOM	idée
qui	PRO:REL	qui
et	KON	et
<SEG>
L'	DET:ART	le
<EOS>	<EOS>	<EOS>
sonna	VER:simp	sonner
.	SENT	.
doigts	NOM	doigt
Chapitre	NOM	chapitre
deux	NUM	deux
six	NUM	six
oeil-de-boeuf	NOM	œil-de-bœuf
4	NUM	@card@
<SEG>
eut	VER:simp	avoir
un	DET:ART	un
catarrhe	NOM	catarrhe
de	PRP	de
puis	ADV	puis
coups	NOM	coup
,	PUN	,
étouffement	NOM	étouffement
comme	ADV	comme
il	PRO:PER	il
<SEG>
fois	NOM	fois
<EOS>	<EOS>	<EOS>
le	DET:ART	le
timbre	NOM	timbre
et	KON	et
lentement	ADV	lentement
six	NUM	six
retinta	VER:simp	retinta
.	SENT	.
,	PUN	,
<SEG>
un	DET:ART	un
venait	VER:impf	venir
navet	NOM	navet
d'	PRP	de
dernier	ADJ	dernier
Désirée	VER:pper	désirer
d'	PRP	de
haricot	NOM	haricot
le	DET:ART	le
avaler	VER:infi	avaler
<SEG>
presque	ADV	presque
de	PRP	de
les	DET:ART	le
déserts	ADJ	désert
magasins	NOM	magasin
étaient	VER:impf	être
;	PUN	;
brocheurs	NOM	brocheur
,	PUN	,
mouton	NOM	mouton
<SEG>
et	KON	et
ordinaire	NOM	ordinaire
allés	VER:pper	aller
se	PRO:PER	se
d'	PRP	de
étaient	VER:impf	être
brocheuses	NOM	brocheur
et	KON	et
un	DET:ART	un
repaître	VER:infi	repaître
<SEG>
<EOS>	<EOS>	<EOS>
un	DET:ART	un
.	SENT	.
bibines	NOM	bibine
noir	NOM	noir
petit	ADJ	petit
les	DET:ART	le
d'	PRP	de
dans	PRP	dans
avoisinantes	ADJ	avoisinant
<SEG>
-	PUN	-
bien	NOM	bien
de	PRP	de
femmes	NOM	femme
pitance	NOM	pitance
,	PUN	,
Seules	ADJ	seul
avalaient	VER:impf	avaler
les	DET:ART	le
leur	DET:POS	leur
<SEG>
entre	PRP	entre
atelier	NOM	atelier
-	PUN	-
broyait	VER:impf	broyer
<EOS>	<EOS>	<EOS>
La	DET:ART	le
dans	PRP	dans
contre-maître	NOM	contre-maître
l'	DET:ART	le
.	SENT	.
<SEG>
<EOS>	<EOS>	<EOS>
Céline	NAM	céline
pruneaux	NOM	pruneau
des	PRP:det	du
faisait	VER:impf	faire
ses	DET:POS	son
dents	NOM	dent
de	PRP	de
noyaux	NOM	noyau
.	SENT	.
<SEG>
de	PRP	de
sur	PRP	sur
lampe	NOM	lampe
café	NOM	café
du	PRP:det	du
la	DET:ART	le
veille	NOM	veille
tiédir	VER:infi	tiédir
une	DET:ART	un
petite	ADJ	petit
<SEG>
les	DET:ART	le
Teston	NAM	teston
suçait	VER:impf	sucer
mère	NOM	mère
vertèbres	NOM	vertèbre
,	PUN	,
un	DET:ART	un
d'	PRP	de
la	DET:ART	le
lapin	NOM	lapin
<SEG>
jeune	ADJ	jeune
homme	NOM	homme
.	SENT	.
pommes	NOM	pomme
<EOS>	<EOS>	<EOS>
aux	PRP:det	au
entra	VER:simp	entrer
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
.	SENT	.
<SEG>
Désirée	NAM	désirée
S'	PRO:PER	se
adressant	VER:ppre	adresser
la	DET:ART	le
,	PUN	,
tête	NOM	tête
levait	VER:impf	lever
à	PRP	à
il	PRO:PER	il
qui	PRO:REL	qui
<SEG>
assez	ADV	assez
dit	VER:pres	dire
n'	ADV	ne
vous	PRO:PER	vous
-	PUN	-
besoin	NOM	besoin
pas	ADV	pas
timidement	ADV	timidement
auriez	VER:cond	avoir
:	PUN	:
<SEG>
ne	ADV	ne
--	PUN	--
d'	PRP	de
<EOS>	<EOS>	<EOS>
ouvrier	NOM	ouvrier
?	SENT	?
un	DET:ART	un
regarde	VER:pres	regarder
Ça	PRO:DEM	cela
nous	PRO:PER	nous
<SEG>
-vous	PRO:PER	vous
,	PUN	,
chef	NOM	chef
adressez	VER:pres	adresser
au	PRP:det	au
contre-maître	NOM	contre-maître
la	DET:ART	le
répondit	VER:simp	répondre
pas	ADV	pas
,	PUN	,
<SEG>
qui	PRO:REL	qui
lui	PRO:PER	lui
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
<EOS>	<EOS>	<EOS>
.	SENT	.
hommes	NOM	homme
des	PRP:det	du
embauche	VER:pres	embaucher
<SEG>
tournait	VER:impf	tourner
.	SENT	.
entre	PRP	entre
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
sa	DET:POS	son
ouvrier	NOM	ouvrier
casquette	NOM	casquette
doigts	NOM	doigt
ses	DET:POS	son
<SEG>
,	PUN	,
pas	ADV	pas
la	DET:ART	le
ajouta	VER:simp	ajouter
Il	PRO:PER	il
n'	ADV	ne
contre-maître	NOM	contre-maître
y	PRO:PER	y
--	PUN	--
est	VER:pres	être
<SEG>
revenez	VER:pres	revenir
il	PRO:PER	il
,	PUN	,
demi-heure	NOM	demi-heure
,	PUN	,
sûrement	ADV	sûrement
dans	PRP	dans
une	DET:ART	un
sera	VER:futu	être
de	PRP	de
<SEG>
Connais	VER:pres	connaître
pas	ADV	pas
tête	NOM	tête
,	PUN	,
-là	ADV	là
--	PUN	--
.	SENT	.
retour	NOM	retour
cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
<SEG>
sans	PRP	sans
,	PUN	,
qui	PRO:REL	qui
le	DET:ART	le
sou	NOM	sou
Chaudrut	NAM	chaudrut
,	PUN	,
se	PRO:PER	se
trouvant	VER:ppre	trouver
grogna	VER:simp	grogner
<SEG>
à	PRP	à
atelier	NOM	atelier
d'	PRP	de
miche	NOM	miche
de	PRP	de
,	PUN	,
l'	DET:ART	le
une	DET:ART	un
pain	NOM	pain
déjeunait	VER:impf	déjeuner
<SEG>
un	DET:ART	un
<EOS>	<EOS>	<EOS>
de	PRP	de
morceau	NOM	morceau
Le	DET:ART	le
.	SENT	.
brie	NOM	brie
d'	PRP	de
-	PUN	-
et	KON	et
<SEG>
de	PRP	de
,	PUN	,
lui	PRO:PER	lui
matin	NOM	matin
patron	NOM	patron
avait	VER:impf	avoir
même	ADJ	même
refusé	VER:pper	refuser
,	PUN	,
le	DET:ART	le
<SEG>
de	PRP	de
il	PRO:PER	il
qu'	PRO:REL	que
avancer	VER:infi	avancer
dix	NUM	dix
fausses	ADJ	faux
sous	PRP	sous
avec	PRP	avec
larmes	NOM	larme
réclamait	VER:impf	réclamer
<SEG>
vieux	ADJ	vieux
<EOS>	<EOS>	<EOS>
gémissait	VER:impf	gémir
la	DET:ART	le
Le	DET:ART	le
.	SENT	.
gredin	NOM	gredin
voix	NOM	voix
dans	PRP	dans
-	PUN	-
<SEG>
fille	NOM	fille
enfant	NOM	enfant
de	PRP	de
guignant	VER:ppre	guigner
oeil	NOM	œil
l'	DET:ART	le
de	PRP	de
,	PUN	,
l'	DET:ART	le
sa	DET:POS	son
<SEG>
bouteille	NOM	bouteille
qui	PRO:REL	qui
clissée	VER:pper	clisser
osier	NOM	osier
se	PRO:PER	se
une	DET:ART	un
d'	PRP	de
petite	ADJ	petit
d'	PRP	de
versait	VER:impf	verser
<SEG>
vin	NOM	vin
Prends	VER:pres	prendre
<EOS>	<EOS>	<EOS>
-	PUN	-
un	DET:ART	un
dans	PRP	dans
garde	NOM	garde
gobelet	NOM	gobelet
.	SENT	.
du	PRP:det	du
<SEG>
tu	PRO:PER	tu
dit-il	NOM	dit-il
,	PUN	,
t'	PRO:PER	te
,	PUN	,
toute	PRO:IND	tout
belle	ADJ	beau
ma	DET:POS	mon
vas	VER:pres	aller
,	PUN	,
<SEG>
pour	PRP	pour
donc	ADV	donc
,	PUN	,
boire	VER:infi	boire
,	PUN	,
attends	VER:pres	attendre
que	KON	que
tu	PRO:PER	tu
,	PUN	,
étrangler	VER:infi	étrangler
<SEG>
.	SENT	.
-	PUN	-
bouche	NOM	bouche
Il	PRO:PER	il
plus	ADV	plus
pleine	ADJ	plein
<EOS>	<EOS>	<EOS>
n'	ADV	ne
la	DET:ART	le
aies	VER:subp	avoir
<SEG>
,	PUN	,
cherchait	VER:impf	chercher
paternel	ADJ	paternel
très	ADV	très
était	VER:impf	être
apitoyer	VER:infi	apitoyer
enfant	NOM	enfant
à	PRP	à
l'	DET:ART	le
devenu	VER:pper	devenir
<SEG>
de	PRP	de
sa	DET:POS	son
se	PRO:PER	se
faire	VER:infi	faire
offrir	VER:infi	offrir
à	PRP	à
et	KON	et
moitié	NOM	moitié
piquette	NOM	piquette
la	DET:ART	le
<SEG>
,	PUN	,
petite	NOM	petit
pas	ADV	pas
répondant	VER:ppre	répondre
ne	ADV	ne
il	PRO:PER	il
se	PRO:PER	se
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
<SEG>
ses	DET:POS	son
courbé	VER:pper	courber
leva	VER:simp	lever
,	PUN	,
espa-drilles	NOM	espa-drilles
et	KON	et
,	PUN	,
gauchissant	VER:ppre	gauchir
tout	ADV	tout
,	PUN	,
<SEG>
grognonnant	VER:ppre	grognonner
son	DET:POS	son
malheurs	NOM	malheur
,	PUN	,
sur	PRP	sur
les	DET:ART	le
estomac	NOM	estomac
de	PRP	de
,	PUN	,
gémissant	VER:ppre	gémir
<SEG>
cette	PRO:DEM	ce
qui	PRO:REL	qui
,	PUN	,
gueuse	NOM	gueuse|gueux
après	PRP	après
le	PRO:PER	le
déveine	NOM	déveine
il	PRO:PER	il
poursuivait	VER:impf	poursuivre
de	PRP	de
<SEG>
chercher	VER:infi	chercher
s'	PRO:PER	se
en	PRP	en
,	PUN	,
fut	VER:simp	être
en	PRO:PER	en
main	NOM	main
un	DET:ART	un
litre	NOM	litre
,	PUN	,
<SEG>
la	DET:ART	le
Tu	PRO:PER	tu
eau	NOM	eau
à	PRP	à
--	PUN	--
<EOS>	<EOS>	<EOS>
de	PRP	de
l'	DET:ART	le
fontaine	NOM	fontaine
.	SENT	.
<SEG>
dit	VER:pres	dire
à	PRP	à
la	DET:ART	le
Teston	NAM	teston
,	PUN	,
la	DET:ART	le
mère	NOM	mère
,	PUN	,
fillette	NOM	fillette
sais	VER:pres	savoir
<SEG>
grand-père	NOM	grand-père
du	PRP:det	du
vin	NOM	vin
ton	DET:POS	ton
tu	PRO:PER	tu
,	PUN	,
donnes	VER:pres	donner
je	PRO:PER	je
si	KON	si
à	PRP	à
<SEG>
le	PRO:PER	le
dirai	VER:futu	dire
ta	DET:POS	ton
tu	PRO:PER	tu
à	PRP	à
!	SENT	!
mère	NOM	mère
,	PUN	,
et	KON	et
verras	VER:futu	voir
<SEG>
que	KON	que
amoiqué	VER:pper	amoiqué
plus	ADV	plus
larmoyant	ADJ	larmoyant
et	KON	et
plus	ADV	plus
<EOS>	<EOS>	<EOS>
rentra	VER:simp	rentrer
Chaudrut	NAM	chaudrut
jamais	ADV	jamais
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
le	DET:ART	le
litre	NOM	litre
,	PUN	,
le	PRO:PER	le
devant	PRP	devant
posa	VER:simp	poser
Il	PRO:PER	il
<SEG>
hochant	VER:ppre	hocher
la	DET:ART	le
tête	NOM	tête
surmonter	VER:infi	surmonter
,	PUN	,
en	PRP	en
et	KON	et
paraissant	VER:ppre	paraître
un	DET:ART	un
considéra	VER:simp	considérer
<SEG>
une	DET:ART	un
invincible	ADJ	invincible
,	PUN	,
goût	NOM	goût
.	SENT	.
gorgée	NOM	gorgée
avala	VER:simp	avaler
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
dé-	NOM	dé-
<SEG>
-il	PRO:PER	il
-	PUN	-
vin	NOM	vin
craignit	VER:simp	craindre
<EOS>	<EOS>	<EOS>
.	SENT	.
petite	ADJ	petit
buvottait	VER:impf	buvottait
La	DET:ART	le
son	DET:POS	son
<SEG>
et	KON	et
achevât	VER:subi	achever
n'	ADV	ne
,	PUN	,
,	PUN	,
bouteille	NOM	bouteille
sa	DET:POS	son
qu'	KON	que
elle	PRO:PER	elle
n'	ADV	ne
<SEG>
tenant	VER:ppre	tenir
,	PUN	,
il	PRO:PER	il
murmura	VER:simp	murmurer
-	PUN	-
:	PUN	:
Dis	VER:pres	dire
plus	ADV	plus
y	PRO:PER	y
donc	ADV	donc
<SEG>
vois	VER:pres	voir
,	PUN	,
,	PUN	,
il	PRO:PER	il
pas	ADV	pas
grand-père	NOM	grand-père
est	VER:pres	être
tu	PRO:PER	tu
,	PUN	,
chérie	VER:pper	chérir
<SEG>
ne	ADV	ne
laisser	VER:infi	laisser
heureux	ADJ	heureux
lui	PRO:PER	lui
pas	ADV	pas
tu	PRO:PER	tu
une	DET:ART	un
petite	ADJ	petit
,	PUN	,
voudrais	VER:cond	vouloir
<SEG>
<EOS>	<EOS>	<EOS>
pour	PRP	pour
Si	KON	si
n'	ADV	ne
goutte	NOM	goutte
ce	PRO:DEM	ce
son	DET:POS	son
?	SENT	?
dessert	NOM	dessert
--	PUN	--
<SEG>
la	DET:ART	le
s'	PRO:PER	se
,	PUN	,
contre-maître	NOM	contre-maître
pas	ADV	pas
,	PUN	,
honteux	ADJ	honteux
un	DET:ART	un
est	VER:pres	être
écria	VER:simp	écrier
<SEG>
!	SENT	!
une	DET:ART	un
cet	PRO:DEM	ce
carotte	VER:pres	carotter
âge	NOM	âge
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
de	PRP	de
enfant	NOM	enfant
homme	NOM	homme
<SEG>
C'	PRO:DEM	ce
faute	NOM	faute
<EOS>	<EOS>	<EOS>
dégoûtant	ADJ	dégoûtant
!	SENT	!
ma	DET:POS	mon
est-il	NOM	est-il
est	VER:pres	être
C'	PRO:DEM	ce
--	PUN	--
<SEG>
le	DET:ART	le
je	PRO:PER	je
à	PRP	à
si	KON	si
pleura	VER:simp	pleurer
n'	ADV	ne
,	PUN	,
,	PUN	,
moi	PRO:PER	moi
vieux	NOM	vieux
<SEG>
<EOS>	<EOS>	<EOS>
sou	NOM	sou
Oui	INT	oui
pas	ADV	pas
--	PUN	--
c'	PRO:DEM	ce
?	SENT	?
ai	VER:pres	avoir
le	DET:ART	le
,	PUN	,
<SEG>
votre	DET:POS	votre
est	VER:pres	être
<EOS>	<EOS>	<EOS>
de	PRP	de
faute	NOM	faute
!	SENT	!
mère	NOM	mère
la	DET:ART	le
véhémentement	ADV	véhémentement
Exclama	VER:simp	exclamer
<SEG>
saoûlé	VER:pper	saoûlé
si	KON	si
pas	ADV	pas
vous	PRO:PER	vous
,	PUN	,
vous	PRO:PER	vous
Teston	NAM	teston
étiez	VER:impf	être
ne	ADV	ne
,	PUN	,
<SEG>
la	DET:ART	le
auriez	VER:cond	avoir
toute	PRO:IND	tout
aujourd'hui	ADV	aujourd'hui
semaine	NOM	semaine
de	PRP	de
quoi	PRO	quoi
,	PUN	,
vous	PRO:PER	vous
boire	VER:infi	boire
<SEG>
donc	ADV	donc
Là	ADV	là
!	SENT	!
Oh	INT	oh
<EOS>	<EOS>	<EOS>
dites	VER:pres	dire
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
,	PUN	,
<SEG>
Chaudrut	NAM	chaudrut
reprit	VER:simp	reprendre
certain	PRO:IND	certain
maintenant	ADV	maintenant
rien	ADV	rien
de	PRP	de
,	PUN	,
ne	ADV	ne
qui	PRO:REL	qui
,	PUN	,
<SEG>
vous	PRO:PER	vous
plaignez	VER:pres	plaindre
pas	ADV	pas
insolent	ADJ	insolent
,	PUN	,
;	PUN	;
ne	ADV	ne
devint	VER:simp	devenir
obtenir	VER:infi	obtenir
les	DET:ART	le
<SEG>
le	PRO:PER	le
laver	VER:infi	laver
vous	PRO:PER	vous
parce	KON	parce
,	PUN	,
que	PRO:REL	que
vous	PRO:PER	vous
venez	VER:pres	venir
de	PRP	de
autres	ADJ	autre
<SEG>
votre	DET:POS	votre
tuyau	NOM	tuyau
<EOS>	<EOS>	<EOS>
à	PRP	à
en	PRP	en
,	PUN	,
Merci	NOM	merci
opéras	NOM	opéra
,	PUN	,
!	SENT	!
<SEG>
le	DET:ART	le
!	SENT	!
débiner	VER:infi	débiner
de	PRP	de
monde	NOM	monde
Vous	PRO:PER	vous
voilà	ADV	voilà
<EOS>	<EOS>	<EOS>
genre	NOM	genre
un	DET:ART	un
<SEG>
fourrez	VER:pres	fourrer
dans	PRP	dans
le	DET:ART	le
vous	PRO:PER	vous
et	KON	et
en	PRO:PER	en
du	PRP:det	du
lapin	NOM	lapin
du	PRP:det	du
coco	NOM	coco
<SEG>
,	PUN	,
à	PRP	à
indiscrétion	NOM	indiscrétion
donc	ADV	donc
treize	NUM	treize
sans	PRP	sans
vin	NOM	vin
Où	ADV	où
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
que	KON	que
?	SENT	?
vous	PRO:PER	vous
,	PUN	,
tout	PRO:IND	tout
maman	NOM	maman
,	PUN	,
cela	PRO:DEM	cela
<EOS>	<EOS>	<EOS>
logez	VER:pres	loger
<SEG>
donc	ADV	donc
,	PUN	,
vous	PRO:PER	vous
les	DET:ART	le
de	PRP	de
avez	VER:pres	avoir
avaler	VER:infi	avaler
choses	NOM	chose
Pour	PRP	pour
tant	ADV	tant
<SEG>
boyaux	NOM	boyau
On	PRO:PER	on
?	SENT	?
<EOS>	<EOS>	<EOS>
,	PUN	,
d'	PRP	de
comme	ADV	comme
des	PRP:det	du
habits	NOM	habit
manches	NOM	manche
<SEG>
Teston	NAM	teston
dut	VER:simp	devoir
,	PUN	,
s'	PRO:PER	se
mère	NOM	mère
interposer	VER:infi	interposer
,	PUN	,
la	DET:ART	le
toute	PRO:IND	tout
perdant	VER:ppre	perdre
<SEG>
de	PRP	de
moins	ADV	moins
de	PRP	de
,	PUN	,
le	PRO:PER	le
parlait	VER:impf	parler
rien	ADV	rien
que	KON	que
mesure	NOM	mesure
ne	ADV	ne
<SEG>
ouvrier	NOM	ouvrier
<EOS>	<EOS>	<EOS>
le	DET:ART	le
vider	VER:infi	vider
contre-maître	NOM	contre-maître
amenant	VER:ppre	amener
-	PUN	-
nouvel	ADJ	nouveau
le	DET:ART	le
.	SENT	.
<SEG>
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
installa	VER:simp	installer
diversion	NOM	diversion
fit	VER:simp	faire
heureusement	ADV	heureusement
.	SENT	.
recrue	NOM	recrue
près	ADV	près
sa	DET:POS	son
<SEG>
de	PRP	de
la	DET:ART	le
lui	PRO:PER	lui
goguenar-dant	NOM	goguenar-dant
à	PRP	à
dit	VER:pres	dire
en	PRP	en
presse	NOM	presse
eau	NOM	eau
et	KON	et
<SEG>
Allez	VER:pres	aller
-	PUN	-
-y	PRO:PER	y
,	PUN	,
pompez	VER:pres	pomper
et	KON	et
ferme	ADJ	ferme
,	PUN	,
:	PUN	:
Auguste	NAM	auguste
<SEG>
les	DET:ART	le
peu	ADV	peu
L'	DET:ART	le
à	PRP	à
peu	ADV	peu
<EOS>	<EOS>	<EOS>
atelier	NOM	atelier
rentrait	VER:impf	rentrer
!	SENT	!
;	PUN	;
<SEG>
et	KON	et
