I	NUM	i
<SEG>
homme	NOM	homme
battre	VER:infi	battre
venaient	VER:impf	venir
devant	PRP	devant
,	PUN	,
Vityliens	NAM	vityliens
cet	PRO:DEM	ce
lequel	PRO:REL	lequel
les	DET:ART	le
de	PRP	de
<SEG>
prestement	ADV	prestement
le	DET:ART	le
retraite	NOM	retraite
.	SENT	.
capitaine	NOM	capitaine
était	VER:impf	être
C'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
en	PRP	en
si	KON	si
<SEG>
bâtiment	NOM	bâtiment
la	DET:ART	le
petit	ADJ	petit
de	PRP	de
le	DET:ART	le
--	PUN	--
nommait	VER:impf	nommer
ainsi	KON	ainsi
Karysta	NAM	karysta
se	PRO:PER	se
<SEG>
de	PRP	de
venait	VER:impf	venir
<EOS>	<EOS>	<EOS>
port	NOM	port
le	DET:ART	le
mouiller	VER:infi	mouiller
Cet	PRO:DEM	ce
.	SENT	.
dans	PRP	dans
qui	PRO:REL	qui
<SEG>
,	PUN	,
laissait	VER:impf	laisser
front	NOM	front
,	PUN	,
homme	NOM	homme
de	PRP	de
moyenne	ADJ	moyen
voir	VER:infi	voir
un	DET:ART	un
taille	NOM	taille
<SEG>
sous	PRP	sous
haut	ADJ	haut
épais	ADJ	épais
son	DET:POS	son
.	SENT	.
bonnet	NOM	bonnet
fier	VER:infi	fier
de	PRP	de
et	KON	et
marin	NOM	marin
<SEG>
,	PUN	,
ses	DET:POS	son
Dans	PRP	dans
un	DET:ART	un
<EOS>	<EOS>	<EOS>
durs	ADJ	dur
.	SENT	.
regard	NOM	regard
fixe	ADJ	fixe
yeux	NOM	œil
<SEG>
de	PRP	de
moustaches	NOM	moustache
des	PRP:det	du
Klephte	NAM	klephte
Au-dessus	ADV	au-dessus
sa	DET:POS	son
lèvre	NOM	lèvre
,	PUN	,
<EOS>	<EOS>	<EOS>
de	PRP	de
<SEG>
,	PUN	,
non	ADV	non
tendues	VER:pper	tendre
,	PUN	,
touffe	NOM	touffe
en	PRP	en
grosse	ADJ	gros
,	PUN	,
finissant	VER:ppre	finir
horizontalement	ADV	horizontalement
<SEG>
<EOS>	<EOS>	<EOS>
pointe	NOM	pointe
,	PUN	,
ses	DET:POS	son
.	SENT	.
large	ADJ	large
poitrine	NOM	poitrine
en	PRP	en
était	VER:impf	être
Sa	DET:POS	son
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
boucles	NOM	boucle
en	PRP	en
membres	NOM	membre
Ses	DET:POS	son
vigoureux	ADJ	vigoureux
noirs	ADJ	noir
tombaient	VER:impf	tomber
cheveux	NOM	cheveu
<SEG>
<EOS>	<EOS>	<EOS>
dépassé	VER:pper	dépasser
épaules	NOM	épaule
il	PRO:PER	il
S'	PRO:PER	se
trente-cinq	NUM	trente-cinq
ses	DET:POS	son
.	SENT	.
avait	VER:impf	avoir
sur	PRP	sur
<SEG>
à	PRP	à
c'	PRO:DEM	ce
de	PRP	de
ans	NOM	an
mois	NOM	moi|mois
quelques	PRO:IND	quelque
.	SENT	.
,	PUN	,
peine	NOM	peine
était	VER:impf	être
<SEG>
les	DET:ART	le
son	DET:POS	son
par	PRP	par
hâlé	VER:pper	hâler
,	PUN	,
la	DET:ART	le
<EOS>	<EOS>	<EOS>
teint	NOM	teint
brises	NOM	brise
Mais	KON	mais
<SEG>
pli	NOM	pli
dureté	NOM	dureté
physionomie	NOM	physionomie
de	PRP	de
,	PUN	,
front	NOM	front
de	PRP	de
sa	DET:POS	son
un	DET:ART	un
son	DET:POS	son
<SEG>
lequel	PRO:REL	lequel
dans	PRP	dans
creusé	VER:pper	creuser
d'	PRP	de
comme	ADV	comme
,	PUN	,
un	DET:ART	un
honnête	NOM	honnête
sillon	NOM	sillon
rien	NOM	rien
<SEG>
ne	ADV	ne
faisaient	VER:impf	faire
,	PUN	,
plus	ADV	plus
vieux	ADJ	vieux
le	PRO:PER	le
germer	VER:infi	germer
paraître	VER:infi	paraître
pouvait	VER:impf	pouvoir
que	KON	que
<SEG>
portait	VER:impf	porter
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
au	PRP:det	au
son	DET:POS	son
costume	NOM	costume
.	SENT	.
âge	NOM	âge
Quant	PRP	quant
<SEG>
n'	ADV	ne
alors	ADV	alors
ni	KON	ni
,	PUN	,
,	PUN	,
ni	KON	ni
était	VER:impf	être
veste	NOM	veste
ce	PRO:DEM	ce
la	DET:ART	le
<SEG>
du	PRP:det	du
la	DET:ART	le
,	PUN	,
ni	KON	ni
le	DET:ART	le
Palikare	NOM	palikare
.	SENT	.
fustanelle	NOM	fustanelle
gilet	NOM	gilet
<EOS>	<EOS>	<EOS>
<SEG>
,	PUN	,
brodé	VER:pper	broder
à	PRP	à
cafetan	NOM	cafetan
brune	ADJ	brun
de	PRP	de
couleur	NOM	couleur
,	PUN	,
capuchon	NOM	capuchon
Son	DET:POS	son
<SEG>
son	DET:POS	son
,	PUN	,
de	PRP	de
soutaches	NOM	soutache
peu	ADV	peu
à	PRP	à
verdâtre	ADJ	verdâtre
,	PUN	,
voyantes	ADJ	voyant
pantalon	NOM	pantalon
<SEG>
perdu	VER:pper	perdre
dans	PRP	dans
bottes	NOM	botte
plis	NOM	pli
des	PRP:det	du
rappelaient	VER:impf	rappeler
,	PUN	,
montantes	ADJ	montant
larges	ADJ	large
,	PUN	,
<SEG>
plutôt	ADV	plutôt
barbaresques	ADJ	barbaresque
du	PRP:det	du
habillement	NOM	habillement
.	SENT	.
l'	DET:ART	le
côtes	NOM	côte
marin	NOM	marin
<EOS>	<EOS>	<EOS>
des	PRP:det	du
<SEG>
Et	KON	et
était	VER:impf	être
de	PRP	de
cependant	ADV	cependant
bien	ADV	bien
,	PUN	,
naissance	NOM	naissance
Grec	NAM	grec
Starkos	NAM	starkos
Nicolas	NAM	nicolas
<SEG>
C'	PRO:DEM	ce
Vitylo	NAM	vitylo
.	SENT	.
port	NOM	port
<EOS>	<EOS>	<EOS>
et	KON	et
ce	PRO:DEM	ce
de	PRP	de
de	PRP	de
originaire	ADJ	originaire
<SEG>
de	PRP	de
il	PRO:PER	il
les	DET:ART	le
premières	NUM	premier
là	ADV	là
était	VER:impf	être
qu'	KON	que
passé	VER:pper	passer
années	NOM	année
avait	VER:impf	avoir
<SEG>
.	SENT	.
Enfant	NOM	enfant
et	KON	et
<EOS>	<EOS>	<EOS>
adolescent	ADJ	adolescent
était	VER:impf	être
sa	DET:POS	son
,	PUN	,
c'	PRO:DEM	ce
jeunesse	NOM	jeunesse
<SEG>
entre	PRP	entre
l'	DET:ART	le
il	PRO:PER	il
de	PRP	de
fait	VER:pper	faire
qu'	PRO:REL	que
roches	NOM	roche
ces	PRO:DEM	ce
apprentissage	NOM	apprentissage
avait	VER:impf	avoir
<SEG>
mer	NOM	mer
de	PRP	de
était	VER:impf	être
la	DET:ART	le
vie	NOM	vie
.	SENT	.
ces	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
sur	PRP	sur
C'	PRO:DEM	ce
<SEG>
parages	NOM	parage|parages
avait	VER:impf	avoir
qu'	PRO:REL	que
des	PRP:det	du
au	PRP:det	au
et	KON	et
hasard	NOM	hasard
navigué	VER:pper	naviguer
courants	NOM	courant
il	PRO:PER	il
<SEG>
dont	PRO:REL	dont
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
des	PRP:det	du
.	SENT	.
n'	ADV	ne
anse	NOM	anse
vents	NOM	vent
une	DET:ART	un
Pas	ADV	pas
<SEG>
les	DET:ART	le
brassiage	NOM	brassiage
accores	NOM	accore
vérifié	VER:pper	vérifier
Pas	ADV	pas
le	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
et	KON	et
eût	VER:subi	avoir
<SEG>
pas	ADV	pas
roche	NOM	roche
écueil	NOM	écueil
une	DET:ART	un
pas	ADV	pas
un	DET:ART	un
banche	NOM	banche
,	PUN	,
une	DET:ART	un
,	PUN	,
<SEG>
sous-marine	ADJ	sous-marine
inconnu	ADJ	inconnu
lui	PRO:PER	lui
dont	PRO:REL	dont
,	PUN	,
.	SENT	.
<EOS>	<EOS>	<EOS>
relèvement	NOM	relèvement
le	DET:ART	le
fût	VER:subi	être
<SEG>
fût	VER:subi	être
dont	PRO:REL	dont
,	PUN	,
détour	NOM	détour
du	PRP:det	du
chenal	NOM	chenal
un	DET:ART	un
ne	ADV	ne
Pas	ADV	pas
il	PRO:PER	il
<SEG>
capable	ADJ	capable
,	PUN	,
compas	NOM	compas
,	PUN	,
pilote	NOM	pilote
sans	PRP	sans
ni	KON	ni
de	PRP	de
les	DET:ART	le
suivre	VER:infi	suivre
<SEG>
donc	ADV	donc
de	PRP	de
sinuosités	NOM	sinuosité
multiples	ADJ	multiple
est	VER:pres	être
<EOS>	<EOS>	<EOS>
comprendre	VER:infi	comprendre
.	SENT	.
Il	PRO:PER	il
facile	ADJ	facile
<SEG>
ses	DET:POS	son
dépit	NOM	dépit
signaux	NOM	signal
comment	ADV	comment
,	PUN	,
faux	ADJ	faux
de	PRP	de
des	PRP:det	du
compatriotes	NOM	compatriote
en	PRP	en
<SEG>
sacolève	NOM	sacolève
il	PRO:PER	il
sûreté	NOM	sûreté
cette	PRO:DEM	ce
diriger	VER:infi	diriger
avait	VER:impf	avoir
pu	VER:pper	pouvoir
la	DET:ART	le
avec	PRP	avec
,	PUN	,
<SEG>
savait	VER:impf	savoir
,	PUN	,
main	NOM	main
ailleurs	ADV	ailleurs
il	PRO:PER	il
.	SENT	.
de	PRP	de
D'	PRP	de
<EOS>	<EOS>	<EOS>
combien	ADV	combien
<SEG>
étaient	VER:impf	être
à	PRP	à
.	SENT	.
les	DET:ART	le
caution	NOM	caution
sujets	NOM	sujet
Déjà	ADV	déjà
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
Vityliens	NAM	vityliens
<SEG>
à	PRP	à
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
œuvre	NOM	œuvre
peut-être	ADV	peut-être
vus	VER:pper	voir
Et	KON	et
les	PRO:PER	la|le
.	SENT	.
avait	VER:impf	avoir
<SEG>
,	PUN	,
,	PUN	,
de	PRP	de
en	PRP	en
désapprouvait-il	VER:subi	désapprouvait-il
ne	ADV	ne
somme	NOM	somme
leurs	DET:POS	leur
instincts	NOM	instinct
pas	ADV	pas
<SEG>
eu	VER:pper	avoir
du	PRP:det	du
qu'	KON	que
,	PUN	,
moment	NOM	moment
avait	VER:impf	avoir
il	PRO:PER	il
n'	ADV	ne
point	ADV	point
pillards	NOM	pillard
<SEG>
en	PRO:PER	en
s'	KON	si
personnellement	ADV	personnellement
Mais	KON	mais
il	PRO:PER	il
à	PRP	à
.	SENT	.
,	PUN	,
souffrir	VER:infi	souffrir
<EOS>	<EOS>	<EOS>
<SEG>
également	ADV	également
était	VER:impf	être
connu	VER:pper	connaître
,	PUN	,
eux	PRO:PER	eux
Starkos	NAM	starkos
d'	PRP	de
Nicolas	NAM	nicolas
les	PRO:PER	la|le
connaissait	VER:impf	connaître
<SEG>
mort	NOM	mort
de	PRP	de
.	SENT	.
père	NOM	père
,	PUN	,
la	DET:ART	le
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
Après	PRP	après
son	DET:POS	son
<SEG>
de	PRP	de
la	DET:ART	le
l'	DET:ART	le
fut	VER:simp	être
de	PRP	de
une	NUM	un
victimes	NOM	victime
de	PRP	de
ces	PRO:DEM	ce
milliers	NOM	millier
<SEG>
,	PUN	,
des	PRP:det	du
haine	NOM	haine
sa	DET:POS	son
cruauté	NOM	cruauté
Turcs	NAM	turcs
mère	NOM	mère
,	PUN	,
de	PRP	de
affamée	VER:pper	affamer
<SEG>
attendit	VER:simp	attendre
jeter	VER:infi	jeter
heure	NOM	heure
que	KON	que
se	PRO:PER	se
de	PRP	de
l'	DET:ART	le
n'	ADV	ne
plus	ADV	plus
,	PUN	,
<SEG>
le	DET:ART	le
.	SENT	.
soulèvement	NOM	soulèvement
<EOS>	<EOS>	<EOS>
ottomane	ADJ	ottoman
la	DET:ART	le
tyrannie	NOM	tyrannie
dans	PRP	dans
contre	PRP	contre
premier	NUM	premier
<SEG>
Lui	PRO:PER	lui
avait	VER:impf	avoir
à	PRP	à
ans	NOM	an
dix-huit	NUM	dix-huit
,	PUN	,
il	PRO:PER	il
quitté	VER:pper	quitter
,	PUN	,
le	DET:ART	le
<SEG>
les	DET:ART	le
,	PUN	,
plus	ADV	plus
l'	DET:ART	le
mers	NOM	mer
courir	VER:infi	courir
Magne	NAM	magne
pour	PRP	pour
et	KON	et
particulièrement	ADV	particulièrement
<SEG>
marin	NOM	marin
de	PRP	de
Archipel	NAM	archipel
formant	VER:ppre	former
,	PUN	,
seulement	ADV	seulement
au	PRP:det	au
se	PRO:PER	se
non	ADV	non
métier	NOM	métier
<SEG>
mais	KON	mais
de	PRP	de
<EOS>	<EOS>	<EOS>
aussi	ADV	aussi
À	PRP	à
,	PUN	,
au	PRP:det	au
pirate	NOM	pirate
.	SENT	.
métier	NOM	métier
<SEG>
de	PRP	de
servi	VER:pper	servir
période	NOM	période
avait-il	ADJ	avait-il
bord	NOM	bord
pendant	PRP	pendant
navires	NOM	navire
de	PRP	de
quels	PRO:REL	quel
cette	PRO:DEM	ce
<SEG>
de	PRP	de
existence	NOM	existence
forbans	NOM	forban
de	PRP	de
ou	KON	ou
flibustiers	NOM	flibustier
,	PUN	,
quels	PRO:REL	quel
son	DET:POS	son
chefs	NOM	chef
<SEG>
sous	PRP	sous
l'	PRO:PER	la|le
pavillon	NOM	pavillon
quel	PRO:REL	quel
ordres	NOM	ordre
,	PUN	,
eurent	VER:simp	avoir
sous	PRP	sous
leurs	DET:POS	leur
fit-il	NOM	fit-il
<SEG>
armes	NOM	arme
,	PUN	,
ses	DET:POS	son
sang	NOM	sang
premières	NUM	premier
quel	PRO:REL	quel
répandit	VER:simp	répandre
sa	DET:POS	son
,	PUN	,
main	NOM	main
<SEG>
de	PRP	de
le	DET:ART	le
ennemis	NOM	ennemi
Grèce	NAM	grèce
sang	NOM	sang
des	PRP:det	du
ou	KON	ou
sang	NOM	sang
le	DET:ART	le
la	DET:ART	le
<SEG>
--	PUN	--
coulait	VER:impf	couler
-là	ADV	là
ses	DET:POS	son
celui	PRO:DEM	celui
même	ADJ	même
dans	PRP	dans
qui	PRO:REL	qui
défenseurs	NOM	défenseur
de	PRP	de
<SEG>
n'	ADV	ne
pu	VER:pper	pouvoir
ses	DET:POS	son
lui	PRO:PER	lui
--	PUN	--
que	KON	que
aurait	VER:cond	avoir
veines	NOM	veine
nul	ADJ	nul
le	PRO:PER	le
<SEG>
cependant	ADV	cependant
,	PUN	,
dire	VER:infi	dire
Plusieurs	PRO:IND	plusieurs
l'	PRO:PER	la|le
.	SENT	.
<EOS>	<EOS>	<EOS>
fois	NOM	fois
,	PUN	,
on	PRO:PER	on
<SEG>
de	PRP	de
du	PRP:det	du
Coron	NAM	coron
avait	VER:impf	avoir
golfe	NOM	golfe
ports	NOM	port
revu	VER:pper	revoir
dans	PRP	dans
divers	ADJ	divers
les	DET:ART	le
<SEG>
ses	DET:POS	son
Quelques-uns	PRO:IND	quelques-uns
avaient	VER:impf	avoir
<EOS>	<EOS>	<EOS>
raconter	VER:infi	raconter
ses	DET:POS	son
compatriotes	NOM	compatriote
de	PRP	de
pu	VER:pper	pouvoir
.	SENT	.
<SEG>
hauts	ADJ	haut
piraterie	NOM	piraterie
de	PRP	de
étaient	VER:impf	être
ils	PRO:PER	il
faits	NOM	fait
s'	PRO:PER	se
auxquels	PRO:REL	auquel
associés	VER:pper	associer
,	PUN	,
<SEG>
commerce	NOM	commerce
,	PUN	,
navires	NOM	navire
riches	ADJ	riche
attaqués	VER:pper	attaquer
,	PUN	,
et	KON	et
détruits	VER:pper	détruire
cargaisons	NOM	cargaison
de	PRP	de
<SEG>
parts	NOM	part
changées	VER:pper	changer
!	SENT	!
de	PRP	de
Mais	KON	mais
un	DET:ART	un
en	PRP	en
prise	NOM	prise
certain	PRO:IND	certain
<EOS>	<EOS>	<EOS>
<SEG>
Starkos	NAM	starkos
nom	NOM	nom
Nicolas	NAM	nicolas
le	DET:ART	le
de	PRP	de
entourait	VER:impf	entourer
<EOS>	<EOS>	<EOS>
.	SENT	.
mystère	NOM	mystère
Toutefois	ADV	toutefois
<SEG>
provinces	NOM	province
,	PUN	,
avantageusement	ADV	avantageusement
dans	PRP	dans
si	ADV	si
connu	VER:pper	connaître
les	DET:ART	le
était	VER:impf	être
il	PRO:PER	il
du	PRP:det	du
<SEG>
ce	PRO:DEM	ce
,	PUN	,
,	PUN	,
devant	PRP	devant
que	KON	que
s'	PRO:PER	se
tous	PRO:IND	tout
nom	NOM	nom
inclinèrent	VER:simp	incliner
Magne	NAM	magne
<SEG>
la	DET:ART	le
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
faite	VER:pper	faire
Ainsi	KON	ainsi
.	SENT	.
réception	NOM	réception
qui	PRO:REL	qui
explique	VER:pres	expliquer
fut	VER:simp	être
<SEG>
à	PRP	à
de	PRP	de
pourquoi	ADV	pourquoi
Vitylo	NAM	vitylo
,	PUN	,
habitants	NOM	habitant
par	PRP	par
homme	NOM	homme
les	DET:ART	le
cet	PRO:DEM	ce
<SEG>
rien	ADV	rien
leur	PRO:PER	lui
imposa	VER:simp	imposer
comment	ADV	comment
il	PRO:PER	il
,	PUN	,
par	PRP	par
présence	NOM	présence
sa	DET:POS	son
que	KON	que
<SEG>
piller	VER:infi	piller
la	DET:ART	le
abandonnèrent	VER:simp	abandonner
tous	PRO:IND	tout
de	PRP	de
projet	NOM	projet
,	PUN	,
ce	PRO:DEM	ce
sacolève	NOM	sacolève
lorsqu'	KON	lorsque
<SEG>
la	PRO:PER	la
eurent	VER:simp	avoir
celui	PRO:DEM	celui
reconnu	VER:pper	reconnaître
commandait	VER:impf	commander
Dès	PRP	dès
.	SENT	.
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
ils	PRO:PER	il
<SEG>
la	DET:ART	le
quai	NOM	quai
Karysta	NAM	karysta
le	DET:ART	le
le	DET:ART	le
capitaine	NOM	capitaine
eut	VER:simp	avoir
que	KON	que
accosté	VER:pper	accoster
de	PRP	de
<SEG>
,	PUN	,
peu	ADV	peu
en	PRP	en
port	NOM	port
,	PUN	,
du	PRP:det	du
arrière	NOM	arrière
un	DET:ART	un
môle	NOM	môle
du	PRP:det	du
<SEG>
le	PRO:PER	le
pour	PRP	pour
femmes	NOM	femme
hommes	NOM	homme
et	KON	et
accourus	VER:pper	accourir
,	PUN	,
recevoir	VER:infi	recevoir
se	PRO:PER	se
,	PUN	,
<SEG>
respectueusement	ADV	respectueusement
.	SENT	.
rangèrent	VER:simp	ranger
sur	PRP	sur
débarqua	VER:simp	débarquer
il	PRO:PER	il
passage	NOM	passage
Lorsqu'	KON	lorsque
<EOS>	<EOS>	<EOS>
son	DET:POS	son
<SEG>
ne	ADV	ne
fut	VER:simp	être
.	SENT	.
pas	ADV	pas
proféré	VER:pper	proférer
cri	NOM	cri
un	DET:ART	un
Il	PRO:PER	il
,	PUN	,
<EOS>	<EOS>	<EOS>
<SEG>
prestige	NOM	prestige
Starkos	NOM	starkos
de	PRP	de
Nicolas	NAM	nicolas
eût	VER:subi	avoir
commander	VER:infi	commander
pour	PRP	pour
que	KON	que
semblait	VER:impf	sembler
assez	ADV	assez
<SEG>
autour	ADV	autour
lui	PRO:PER	lui
par	PRP	par
le	DET:ART	le
rien	NOM	rien
silence	NOM	silence
que	KON	que
aspect	NOM	aspect
son	DET:POS	son
de	PRP	de
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
attendait	VER:impf	attendre
,	PUN	,
On	PRO:PER	on
et	KON	et
qu'	KON	que
parlât	VER:subi	parler
il	PRO:PER	il
<SEG>
--	PUN	--
ce	PRO:DEM	ce
qui	PRO:REL	qui
ne	ADV	ne
était	VER:impf	être
parlait	VER:impf	parler
possible	ADJ	possible
il	PRO:PER	il
s'	KON	si
pas	ADV	pas
<SEG>
--	PUN	--
nul	ADJ	nul
lui	PRO:PER	lui
ne	ADV	ne
de	PRP	de
se	PRO:PER	se
adresser	VER:infi	adresser
permettrait	VER:cond	permettre
la	DET:ART	le
parole	NOM	parole
<SEG>
commandé	VER:pper	commander
.	SENT	.
Nicolas	NAM	nicolas
après	PRP	après
,	PUN	,
matelots	NOM	matelot
Starkos	NAM	starkos
avoir	VER:infi	avoir
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
<SEG>
bord	NOM	bord
s'	PRO:PER	se
de	PRP	de
,	PUN	,
gig	NOM	gig
retourner	VER:infi	retourner
à	PRP	à
de	PRP	de
son	DET:POS	son
avança	VER:simp	avancer
<SEG>
quai	NOM	quai
vers	PRP	vers
l'	DET:ART	le
fond	NOM	fond
angle	NOM	angle
le	DET:ART	le
forme	VER:pres	former
au	PRP:det	au
du	PRP:det	du
que	KON	que
<SEG>
fait	VER:pres	faire
avait-il	ADJ	avait-il
à	PRP	à
une	DET:ART	un
,	PUN	,
.	SENT	.
port	NOM	port
peine	NOM	peine
<EOS>	<EOS>	<EOS>
Mais	KON	mais
<SEG>
qu'	PRO:REL	que
arrêta	VER:simp	arrêter
cette	PRO:DEM	ce
s'	PRO:PER	se
vingtaine	NOM	vingtaine
il	PRO:PER	il
direction	NOM	direction
pas	ADV	pas
dans	PRP	dans
de	PRP	de
<SEG>
qui	PRO:REL	qui
Puis	ADV	puis
<EOS>	<EOS>	<EOS>
vieux	NOM	vieux
le	DET:ART	le
,	PUN	,
le	PRO:PER	le
.	SENT	.
avisant	VER:ppre	aviser
marin	ADJ	marin
<SEG>
suivait	VER:impf	suivre
il	PRO:PER	il
,	PUN	,
eût	VER:subi	avoir
s'	PRO:PER	se
quelque	PRO:IND	quelque
à	PRP	à
ordre	NOM	ordre
attendu	VER:pper	attendre
comme	KON	comme
<SEG>
:	PUN	:
exécuter	VER:infi	exécuter
besoin	NOM	besoin
,	PUN	,
j'	PRO:PER	je
aurai	VER:futu	avoir
«	PUN:cit	«
dit-il	NOM	dit-il
,	PUN	,
Gozzo	NAM	gozzo
<SEG>
compléter	VER:infi	compléter
.	SENT	.
hommes	NOM	homme
pour	PRP	pour
dix	NUM	dix
<EOS>	<EOS>	<EOS>
de	PRP	de
vigoureux	ADJ	vigoureux
mon	DET:POS	mon
équipage	NOM	équipage
<SEG>
--	PUN	--
répondit	VER:simp	répondre
Starkos	NAM	starkos
les	PRO:PER	la|le
Tu	PRO:PER	tu
,	PUN	,
»	PUN:cit	»
auras	VER:futu	avoir
Nicolas	NAM	nicolas
,	PUN	,
<SEG>
de	PRP	de
.	SENT	.
Karysta	NAM	karysta
Le	DET:ART	le
capitaine	NOM	capitaine
la	DET:ART	le
Gozzo	NAM	gozzo
en	PRO:PER	en
eût	VER:subi	avoir
<EOS>	<EOS>	<EOS>
<SEG>
à	PRP	à
il	PRO:PER	il
les	PRO:PER	la|le
qu'	KON	que
trouvés	VER:pper	trouver
voulu	VER:pper	vouloir
eût	VER:subi	avoir
cent	NUM	cent
prendre	VER:infi	prendre
,	PUN	,
<SEG>
cette	PRO:DEM	ce
Et	KON	et
au	PRP:det	au
.	SENT	.
maritime	ADJ	maritime
parmi	PRP	parmi
<EOS>	<EOS>	<EOS>
,	PUN	,
choix	NOM	choix
population	NOM	population
<SEG>
où	PRO:REL	où
menait	VER:impf	mener
ces	PRO:DEM	ce
sans	PRP	sans
les	PRO:PER	la|le
,	PUN	,
hommes	NOM	homme
on	PRO:PER	on
demander	VER:infi	demander
cent	NUM	cent
<SEG>
les	PRO:PER	la|le
quel	PRO:REL	quel
pour	PRP	pour
destinait	VER:impf	destiner
métier	NOM	métier
le	DET:ART	le
à	PRP	à
,	PUN	,
on	PRO:PER	on
,	PUN	,
<SEG>
naviguer	VER:infi	naviguer
,	PUN	,
se	PRO:PER	se
ou	KON	ou
ils	PRO:PER	il
battre	VER:infi	battre
allaient	VER:impf	aller
qui	PRO:REL	qui
de	PRP	de
compte	NOM	compte
<SEG>
partager	VER:infi	partager
sort	NOM	sort
à	PRP	à
,	PUN	,
suivi	VER:pper	suivre
prêts	ADJ	prêt
compatriote	NOM	compatriote
leur	DET:POS	leur
son	DET:POS	son
auraient	VER:cond	avoir
<SEG>
d'	PRP	de
l'	DET:ART	le
une	DET:ART	un
façon	NOM	façon
sachant	VER:ppre	savoir
bien	ADV	bien
,	PUN	,
que	KON	que
ou	KON	ou
de	PRP	de
<SEG>
y	PRO:PER	y
leur	DET:POS	leur
autre	ADJ	autre
«	PUN:cit	«
trouveraient	VER:cond	trouver
ils	PRO:PER	il
compte	NOM	compte
.	SENT	.
<EOS>	<EOS>	<EOS>
Que	VER:ppre	que
<SEG>
,	PUN	,
une	DET:ART	un
dix	NUM	dix
soient	VER:subp	être
dans	PRP	dans
à	PRP	à
,	PUN	,
heure	NOM	heure
ces	PRO:DEM	ce
hommes	NOM	homme
<SEG>
bord	NOM	bord
capitaine	NOM	capitaine
ajouta	VER:simp	ajouter
<EOS>	<EOS>	<EOS>
.	SENT	.
le	DET:ART	le
la	DET:ART	le
,	PUN	,
de	PRP	de
Karysta	NAM	karysta
<SEG>
y	PRO:PER	y
répondit	VER:simp	répondre
Ils	PRO:PER	il
<EOS>	<EOS>	<EOS>
--	PUN	--
»	PUN:cit	»
.	SENT	.
Gozzo	NAM	gozzo
seront	VER:futu	être
,	PUN	,
<SEG>
qu'	PRO:REL	que
,	PUN	,
indiquant	VER:ppre	indiquer
d'	PRP	de
Nicolas	NAM	nicolas
geste	NOM	geste
un	DET:ART	un
Starkos	NAM	starkos
ne	ADV	ne
il	PRO:PER	il
<SEG>
être	VER:infi	être
point	ADV	point
voulait	VER:impf	vouloir
,	PUN	,
quai	NOM	quai
le	DET:ART	le
qui	PRO:REL	qui
accompagné	VER:pper	accompagner
s'	PRO:PER	se
remonta	VER:simp	remonter
<SEG>
à	PRP	à
et	KON	et
enfonça	VER:simp	enfoncer
du	PRP:det	du
l'	DET:ART	le
,	PUN	,
extrémité	NOM	extrémité
s'	PRO:PER	se
arrondit	VER:pres	arrondir
môle	NOM	môle
<SEG>
port	NOM	port
des	PRP:det	du
dans	PRP	dans
étroites	ADJ	étroit
.	SENT	.
du	PRP:det	du
rues	NOM	rue
Le	DET:ART	le
une	NUM	un
<EOS>	<EOS>	<EOS>
<SEG>
,	PUN	,
volonté	NOM	volonté
respectant	VER:ppre	respecter
sa	DET:POS	son
Gozzo	NAM	gozzo
revint	VER:simp	revenir
vieux	ADJ	vieux
ses	DET:POS	son
vers	PRP	vers
,	PUN	,
<SEG>
et	KON	et
que	KON	que
compagnons	NOM	compagnon
occupa	VER:simp	occuper
ne	ADV	ne
plus	ADV	plus
,	PUN	,
s'	PRO:PER	se
de	PRP	de
choisir	VER:infi	choisir
<SEG>
les	DET:ART	le
compléter	VER:infi	compléter
l'	DET:ART	le
équipage	NOM	équipage
dix	NUM	dix
hommes	NOM	homme
à	PRP	à
la	DET:ART	le
destinés	VER:pper	destiner
de	PRP	de
<SEG>
Nicolas	NAM	nicolas
sacolève	NOM	sacolève
<EOS>	<EOS>	<EOS>
peu	ADV	peu
Cependant	ADV	cependant
s'	PRO:PER	se
,	PUN	,
élevait	VER:impf	élever
.	SENT	.
Starkos	NAM	starkos
<SEG>
peu	ADV	peu
pentes	NOM	pente
falaise	NOM	falaise
à	PRP	à
sur	PRP	sur
de	PRP	de
cette	PRO:DEM	ce
qui	PRO:REL	qui
abrupte	ADJ	abrupt
les	DET:ART	le
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
À	PRP	à
de	PRP	de
Vitylo	NAM	vitylo
le	DET:ART	le
bourg	NOM	bourg
hauteur	NOM	hauteur
