LIVRE	NOM	livre
<EOS>	<EOS>	<EOS>
--	PUN	--
J'	PRO:PER	je
ai	VER:pres	avoir
mis	VER:pper	mettre
dans	PRP	dans
ta	DET:POS	ton
malle	NOM	malle
quatre	NUM	quatre
tablettes	NOM	tablette
de	PRP	de
chocolat	NOM	chocolat
,	PUN	,
dit	VER:pres	dire
M	VER:pper	m
.	SENT	.
Roch	NAM	roch
,	PUN	,
avec	PRP	avec
un	DET:ART	un
effort	NOM	effort
visible	ADJ	visible
...	PUN	...
Ménage	NAM	ménage
-les	PRO:PER	la|le
...	PUN	...
N'	ADJ	n'
avons-nous	NOM	avons-nous
rien	ADV	rien
oublié	VER:pper	oublier
?	SENT	?
<EOS>	<EOS>	<EOS>
Ta	DET:POS	ton
boîte	NOM	boîte
de	PRP	de
compas	NOM	compas
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Oui	INT	oui
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
moi	PRO:PER	moi
-même	ADJ	même
qui	PRO:REL	qui
l'	PRO:PER	la|le
ai	VER:pres	avoir
emballée	VER:pper	emballer
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
tes	DET:POS	ton
billes	NOM	bille
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Tes	DET:POS	ton
billes	NOM	bille
aussi	ADV	aussi
,	PUN	,
je	PRO:PER	je
me	PRO:PER	me
rappelle	VER:pres	rappeler
...	PUN	...
C'	NAM	c'
est	VER:pres	être
la	DET:ART	le
mère	NOM	mère
Cébron	NAM	cébron
,	PUN	,
tout	ADV	tout
au	PRP:det	au
fond	NOM	fond
,	PUN	,
dans	PRP	dans
un	DET:ART	un
sac	NOM	sac
de	PRP	de
lustrine	NOM	lustrine
...	PUN	...
ménage	VER:pres	ménager
-les	PRO:PER	la|le
...	PUN	...
elles	PRO:PER	elle
sont	VER:pres	être
en	PRP	en
agate	NOM	agate
.	SENT	.
<EOS>	<EOS>	<EOS>
Enfin	ADV	enfin
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
fait	VER:pper	faire
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
pu	VER:pper	pouvoir
...	PUN	...
Après	NAM	après
un	DET:ART	un
silence	NOM	silence
il	PRO:PER	il
soupira	VER:simp	soupirer
:	PUN	:
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
incroyable	ADJ	incroyable
...	PUN	...
Je	PRO:PER	je
n'	ADV	ne
aurais	VER:cond	avoir
pas	ADV	pas
pensé	VER:pper	penser
que	KON	que
ça	PRO:DEM	cela
arriverait	VER:cond	arriver
,	PUN	,
comme	KON	comme
cela	PRO:DEM	cela
,	PUN	,
si	KON	si
vite	ADV	vite
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Sébastien	NAM	sébastien
,	PUN	,
frissonnant	VER:ppre	frissonner
d'	PRP	de
un	DET:ART	un
gros	ADJ	gros
chagrin	NOM	chagrin
,	PUN	,
se	PRO:PER	se
serra	VER:simp	serrer
davantage	ADV	davantage
contre	PRP	contre
son	DET:POS	son
père	NOM	père
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
se	PRO:PER	se
repentait	VER:impf	repentir
violemment	ADV	violemment
d'	PRP	de
avoir	VER:infi	avoir
été	VER:pper	être
injuste	ADJ	injuste
envers	PRP	envers
lui	PRO:PER	lui
.	SENT	.
<EOS>	<EOS>	<EOS>
Son	DET:POS	son
âme	NOM	âme
s'	PRO:PER	se
abîmait	VER:impf	abîmer
,	PUN	,
se	PRO:PER	se
fondait	VER:impf	fonder|fondre
dans	PRP	dans
le	DET:ART	le
remords	NOM	remords
et	KON	et
dans	PRP	dans
la	DET:ART	le
reconnaissance	NOM	reconnaissance
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
eût	VER:subi	avoir
voulu	VER:pper	vouloir
lui	PRO:PER	lui
demander	VER:infi	demander
pardon	NOM	pardon
,	PUN	,
il	PRO:PER	il
eût	VER:subi	avoir
voulu	VER:pper	vouloir
dire	VER:infi	dire
à	PRP	à
sa	DET:POS	son
tante	NOM	tante
Rosalie	NAM	rosalie
qu'	PRO:REL	que
elle	PRO:PER	elle
était	VER:impf	être
une	DET:ART	un
méchante	ADJ	méchant
femme	NOM	femme
et	KON	et
qu'	PRO:REL	que
il	PRO:PER	il
la	PRO:PER	la
détestait	VER:impf	détester
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
tout	ADV	tout
d'	PRP	de
un	DET:ART	un
coup	NOM	coup
,	PUN	,
il	PRO:PER	il
pensa	VER:simp	penser
à	PRP	à
Marguerite	NAM	marguerite
qui	PRO:REL	qui
devait	VER:impf	devoir
dormir	VER:infi	dormir
,	PUN	,
à	PRP	à
cette	PRO:DEM	ce
heure	NOM	heure
;	PUN	;
il	PRO:PER	il
revit	VER:pres	revivre
Mme	NOM	madame
Lecautel	NAM	lecautel
,	PUN	,
qui	PRO:REL	qui
,	PUN	,
très	ADV	très
longue	ADJ	longue
,	PUN	,
très	ADV	très
maigre	ADJ	maigre
,	PUN	,
timbrait	VER:impf	timbrer
des	PRP:det	du
lettres	NOM	lettre
,	PUN	,
dans	PRP	dans
son	DET:POS	son
bureau	NOM	bureau
,	PUN	,
et	KON	et
cachetait	VER:impf	cacheter
des	PRP:det	du
sacs	NOM	sac
de	PRP	de
cuir	NOM	cuir
...	PUN	...
<EOS>	<EOS>	<EOS>
Au	PRP:det	au
dehors	NOM	dehors
,	PUN	,
l'	DET:ART	le
omnibus	NOM	omnibus
de	PRP	de
l'	DET:ART	le
Hôtel	NAM	hôtel
Chaumier	NAM	chaumier
arriva	VER:simp	arriver
,	PUN	,
pesant	VER:ppre	peser
,	PUN	,
cahotant	ADJ	cahotant
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
y	PRO:PER	y
eut	VER:simp	avoir
des	PRP:det	du
colloques	NOM	colloque
,	PUN	,
des	PRP:det	du
jurons	NOM	juron
,	PUN	,
des	PRP:det	du
bruits	NOM	bruit
de	PRP	de
paquets	NOM	paquet
qu'	PRO:REL	que
on	PRO:PER	on
décharge	VER:pres	décharger
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
chevaux	NOM	cheval
s'	PRO:PER	se
ébrouèrent	VER:simp	ébrouer
,	PUN	,
agitèrent	VER:simp	agiter
leurs	DET:POS	leur
grelots	NOM	grelot
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tu	PRO:PER	tu
seras	VER:futu	être
à	PRP	à
Rennes	NAM	rennes
,	PUN	,
demain	ADV	demain
matin	NOM	matin
,	PUN	,
à	PRP	à
cinq	NUM	cinq
heures	NOM	heure
cinquante-neuf	NUM	cinquante-neuf
,	PUN	,
poursuivit	VER:simp	poursuivre
M	VER:pper	m
.	SENT	.
Roch	NAM	roch
...	PUN	...
Là	NAM	là
,	PUN	,
vous	PRO:PER	vous
aurez	VER:futu	avoir
des	PRP:det	du
voitures	NOM	voiture
qui	PRO:REL	qui
vous	PRO:PER	vous
emmèneront	VER:futu	emmener
à	PRP	à
Vannes	NAM	vannes
...	PUN	...
Trente	NAM	trente
lieues	NOM	lieue
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Comme	KON	comme
c'	PRO:DEM	ce
est	VER:pres	être
loin	ADV	loin
,	PUN	,
tout	ADV	tout
de	PRP	de
même	ADJ	même
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Sois	VER:impe	être
bien	ADV	bien
sage	ADJ	sage
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Surtout	ADV	surtout
ne	ADV	ne
te	PRO:PER	te
penche	VER:pres	pencher
pas	ADV	pas
aux	PRP:det	au
portières	NOM	portier|portière
.	SENT	.
<EOS>	<EOS>	<EOS>
Fais	VER:pres	faire
ce	PRO:DEM	ce
que	PRO:REL	que
te	PRO:PER	te
dira	VER:futu	dire
le	DET:ART	le
Révérend	NOM	révérend
Père	NAM	père
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
consulta	VER:simp	consulter
sa	DET:POS	son
montre	NOM	montre
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Plus	ADV	plus
que	KON	que
dix	NUM	dix
minutes	NOM	minute
!	SENT	!
<EOS>	<EOS>	<EOS>
Mon	DET:POS	mon
Dieu	NOM	dieu
comme	KON	comme
le	DET:ART	le
temps	NOM	temps
passe	VER:pres	passer
rapidement	ADV	rapidement
!	SENT	!
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
ai	VER:pres	avoir
mis	VER:pper	mettre
aussi	ADV	aussi
du	PRP:det	du
pain	NOM	pain
d'	PRP	de
épices	NOM	épice
dans	PRP	dans
ta	DET:POS	ton
malle	NOM	malle
,	PUN	,
entre	PRP	entre
tes	DET:POS	ton
chaussettes	NOM	chaussette
de	PRP	de
laine	NOM	laine
.	SENT	.
<EOS>	<EOS>	<EOS>
Ménage-le	NAM	ménage-le
...	PUN	...
ne	ADV	ne
le	PRO:PER	le
donne	VER:pres	donner
pas	ADV	pas
à	PRP	à
tout	PRO:IND	tout
le	DET:ART	le
monde	NOM	monde
;	PUN	;
tu	PRO:PER	tu
seras	VER:futu	être
bien	ADV	bien
heureux	ADJ	heureux
,	PUN	,
peut-être	ADV	peut-être
,	PUN	,
à	PRP	à
un	DET:ART	un
moment	NOM	moment
donné	VER:pper	donner
,	PUN	,
de	PRP	de
l'	PRO:PER	la|le
avoir	VER:infi	avoir
sous	PRP	sous
la	DET:ART	le
main	NOM	main
.	SENT	.
<EOS>	<EOS>	<EOS>
Enfin	ADV	enfin
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
ce	PRO:DEM	ce
Père	NOM	père
Jésuite	NOM	jésuite
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
qui	PRO	qui
sait	VER:pres	savoir
?	SENT	?
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
soupira	VER:simp	soupirer
longuement	ADV	longuement
et	KON	et
ne	ADV	ne
prononça	VER:simp	prononcer
plus	ADV	plus
un	DET:ART	un
mot	NOM	mot
,	PUN	,
sinon	KON	sinon
pour	PRP	pour
demander	VER:infi	demander
de	PRP	de
temps	NOM	temps
à	PRP	à
autre	ADJ	autre
:	PUN	:
--	PUN	--
Et	KON	et
ton	DET:POS	ton
billet	NOM	billet
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
As	VER:pres	avoir
-tu	PRO:PER	tu
ton	DET:POS	ton
billet	NOM	billet
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
billet	NOM	billet
de	PRP	de
première	NUM	premier
classe	NOM	classe
.	SENT	.
<EOS>	<EOS>	<EOS>
Ne	ADV	ne
le	PRO:PER	le
perds	VER:pres	perdre
pas	ADV	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
Ou	KON	ou
bien	ADV	bien
:	PUN	:
--	PUN	--
Surtout	ADV	surtout
,	PUN	,
ne	ADV	ne
te	PRO:PER	te
penche	VER:pres	pencher
pas	ADV	pas
aux	PRP:det	au
portières	NOM	portier|portière
...	PUN	...
Un	ABR	un
accident	NOM	accident
est	VER:pres	être
tôt	ADV	tôt
arrivé	VER:pper	arriver
...	PUN	...
Dans	VER:ppre	dans
mon	DET:POS	mon
journal	NOM	journal
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
en	PRO:PER	en
a	VER:pres	avoir
tous	PRO:IND	tout
les	DET:ART	le
jours	NOM	jour
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Sébastien	NAM	sébastien
pleurait	VER:impf	pleurer
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
sentait	VER:impf	sentir
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
de	PRP	de
tendresse	NOM	tendresse
maladroite	ADJ	maladroit
et	KON	et
vive	ADJ	vif
cachée	VER:pper	cacher
sous	PRP	sous
ces	PRO:DEM	ce
phrases	NOM	phrase
banales	ADJ	banal
,	PUN	,
décousues	VER:pper	découdre
,	PUN	,
dont	PRO:REL	dont
le	DET:ART	le
ridicule	NOM	ridicule
lui	PRO:PER	lui
était	VER:impf	être
cher	ADV	cher
.	SENT	.
<EOS>	<EOS>	<EOS>
Jamais	ADV	jamais
il	PRO:PER	il
n'	ADV	ne
avait	VER:impf	avoir
vu	VER:pper	voir
son	DET:POS	son
père	NOM	père
ainsi	ADV	ainsi
.	SENT	.
<EOS>	<EOS>	<EOS>
S'	PRO:PER	se
il	PRO:PER	il
eût	VER:subi	avoir
osé	VER:pper	oser
,	PUN	,
il	PRO:PER	il
se	PRO:PER	se
fût	VER:subi	être
jeté	VER:pper	jeter
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
,	PUN	,
il	PRO:PER	il
l'	PRO:PER	la|le
eût	VER:subi	avoir
supplié	VER:pper	supplier
de	PRP	de
laisser	VER:infi	laisser
là	ADV	là
le	DET:ART	le
train	NOM	train
,	PUN	,
le	DET:ART	le
Jésuite	NOM	jésuite
,	PUN	,
la	DET:ART	le
Bretagne	NAM	bretagne
,	PUN	,
les	DET:ART	le
fils	NOM	fil|fils
de	PRP	de
princes	NOM	prince
,	PUN	,
et	KON	et
de	PRP	de
s'	PRO:PER	se
en	PRP	en
retourner	VER:infi	retourner
,	PUN	,
tous	PRO:IND	tout
les	DET:ART	le
deux	NUM	deux
,	PUN	,
dans	PRP	dans
la	DET:ART	le
boutique	NOM	boutique
,	PUN	,
où	PRO:REL	où
ils	PRO:PER	il
seraient	VER:cond	être
très	ADV	très
heureux	ADJ	heureux
à	PRP	à
s'	PRO:PER	se
aimer	VER:infi	aimer
.	SENT	.
<EOS>	<EOS>	<EOS>
Lui	PRO:PER	lui
aussi	ADV	aussi
,	PUN	,
il	PRO:PER	il
se	PRO:PER	se
mettrait	VER:cond	mettre
en	PRP	en
manches	NOM	manche
de	PRP	de
chemise	NOM	chemise
,	PUN	,
il	PRO:PER	il
aurait	VER:cond	avoir
un	DET:ART	un
tablier	NOM	tablier
de	PRP	de
cotonnade	NOM	cotonnade
,	PUN	,
et	KON	et
il	PRO:PER	il
irait	VER:cond	aller
chez	PRP	chez
les	DET:ART	le
clients	NOM	client
,	PUN	,
compterait	VER:cond	compter
les	DET:ART	le
cadenas	NOM	cadenas
,	PUN	,
pèserait	VER:cond	peser
les	DET:ART	le
clous	NOM	clou
.	SENT	.
<EOS>	<EOS>	<EOS>
Quelle	PRO:REL	quel
joie	NOM	joie
de	PRP	de
revoir	VER:infi	revoir
la	DET:ART	le
rivière	NOM	rivière
,	PUN	,
les	DET:ART	le
images	NOM	image
renversées	VER:pper	renverser
des	PRP:det	du
peupliers	NOM	peuplier
,	PUN	,
les	DET:ART	le
mouvantes	ADJ	mouvant
chevelures	NOM	chevelure
des	PRP:det	du
roseaux	NOM	roseau
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
ses	DET:POS	son
camarades	NOM	camarade
retrouvés	VER:pper	retrouver
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
ses	DET:POS	son
promenades	NOM	promenade
avec	PRP	avec
Marguerite	NAM	marguerite
,	PUN	,
le	DET:ART	le
jeudi	NOM	jeudi
!	SENT	!
<EOS>	<EOS>	<EOS>
Et	KON	et
les	DET:ART	le
champs	NOM	champ
et	KON	et
les	DET:ART	le
fleurs	NOM	fleur
,	PUN	,
et	KON	et
les	DET:ART	le
parties	NOM	partie
de	PRP	de
marelle	NOM	marelle
,	PUN	,
sur	PRP	sur
la	DET:ART	le
grand-place	NOM	grand-place
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
minutes	NOM	minute
s'	PRO:PER	se
envolèrent	VER:simp	envoler
douloureuses	ADJ	douloureux
.	SENT	.
<EOS>	<EOS>	<EOS>
Tandis	KON	tandis
qu'	PRO:REL	que
il	PRO:PER	il
rêvait	VER:impf	rêver
ainsi	ADV	ainsi
,	PUN	,
deux	NUM	deux
paysans	NOM	paysan
avec	PRP	avec
de	PRP	de
longues	ADJ	longue
blouses	NOM	blouse
bleues	ADJ	bleu
,	PUN	,
leurs	DET:POS	leur
limousines	NOM	limousine
sur	PRP	sur
le	DET:ART	le
bras	NOM	bras
,	PUN	,
leurs	DET:POS	leur
trognes	NOM	trogne
vineuses	ADJ	vineux
à	PRP	à
moitié	NOM	moitié
dissimulées	VER:pper	dissimuler
par	PRP	par
des	PRP:det	du
casquettes	NOM	casquette
à	PRP	à
mentonnière	NOM	mentonnière
,	PUN	,
entrèrent	VER:simp	entrer
dans	PRP	dans
la	DET:ART	le
salle	NOM	salle
et	KON	et
reconnurent	VER:simp	reconnaître
M	VER:pper	m
.	SENT	.
Roch	NOM	roch
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
s'	PRO:PER	se
approchèrent	VER:simp	approcher
de	PRP	de
lui	PRO:PER	lui
.	SENT	.
<EOS>	<EOS>	<EOS>
Après	PRP	après
les	DET:ART	le
compliments	NOM	compliment
d'	PRP	de
usage	NOM	usage
,	PUN	,
désignant	VER:ppre	désigner
Sébastien	NAM	sébastien
:	PUN	:
--	PUN	--
Et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
héritier	NOM	héritier
,	PUN	,
sans	PRP	sans
doute	NOM	doute
,	PUN	,
demanda	VER:simp	demander
l'	DET:ART	le
un	NOM	un
d'	PRP	de
eux	PRO:PER	eux
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Mais	KON	mais
oui	INT	oui
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
mon	DET:POS	mon
fils	NOM	fil|fils
...	PUN	...
Monsieur	NOM	monsieur
Sébastien	NAM	sébastien
Roch	NAM	roch
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Allons	VER:pres	aller
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
...	PUN	...
c'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
comme	KON	comme
ça	PRO:DEM	cela
,	PUN	,
l'	PRO:PER	la|le
on	PRO:PER	on
va	VER:pres	aller
faire	VER:infi	faire
une	DET:ART	un
petite	ADJ	petit
promenade	NOM	promenade
?	SENT	?
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
quincaillier	NOM	quincaillier
se	PRO:PER	se
redressa	VER:simp	redresser
,	PUN	,
plus	ADV	plus
digne	ADJ	digne
,	PUN	,
et	KON	et
d'	PRP	de
un	DET:ART	un
ton	NOM	ton
péremptoire	ADJ	péremptoire
,	PUN	,
scandant	VER:ppre	scander
ses	DET:POS	son
mots	NOM	mot
:	PUN	:
--	PUN	--
J'	PRO:PER	je
accompagne	VER:pres	accompagner
mon	DET:POS	mon
fils	NOM	fil|fils
,	PUN	,
qui	PRO:REL	qui
part	VER:pres	partir
pour	PRP	pour
le	DET:ART	le
collège	NOM	collège
...	PUN	...
pour	PRP	pour
le	DET:ART	le
collège	NOM	collège
des	PRP:det	du
Jésuites	NAM	jésuites
,	PUN	,
à	PRP	à
Vannes	NAM	vannes
,	PUN	,
le	DET:ART	le
collège	NOM	collège
Saint-François-Xavier	NAM	saint-françois-xavier
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Allons	VER:pres	aller
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
le	DET:ART	le
dos	NOM	dos
rond	ADJ	rond
,	PUN	,
les	DET:ART	le
membres	NOM	membre
gourds	ADJ	gourd
,	PUN	,
ils	PRO:PER	il
se	PRO:PER	se
retirèrent	VER:simp	retirer
lentement	ADV	lentement
,	PUN	,
à	PRP	à
l'	DET:ART	le
autre	ADJ	autre
bout	NOM	bout
de	PRP	de
la	DET:ART	le
salle	NOM	salle
.	SENT	.
<EOS>	<EOS>	<EOS>
M	NOM	m
.	SENT	.
Roch	NAM	roch
s'	PRO:PER	se
indigna	VER:simp	indigner
de	PRP	de
ce	PRO:DEM	ce
que	KON	que
sa	DET:POS	son
déclaration	NOM	déclaration
n'	ADV	ne
eût	VER:subi	avoir
pas	ADV	pas
été	VER:pper	être
accueillie	VER:pper	accueillir
de	PRP	de
ces	PRO:DEM	ce
rustres	NOM	rustre
par	PRP	par
plus	ADV	plus
d'	PRP	de
étonnement	NOM	étonnement
et	KON	et
d'	PRP	de
admiration	NOM	admiration
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
donc	ADV	donc
une	DET:ART	un
chose	NOM	chose
naturelle	ADJ	naturel
,	PUN	,
indifférente	ADJ	indifférent
,	PUN	,
que	KON	que
son	DET:POS	son
fils	NOM	fil|fils
s'	PRO:PER	se
en	PRO:PER	en
allât	VER:subi	aller
,	PUN	,
en	PRP	en
première	NUM	premier
classe	NOM	classe
,	PUN	,
chez	PRP	chez
les	DET:ART	le
Jésuites	NAM	jésuites
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
chose	NOM	chose
qui	PRO:REL	qui
arrivait	VER:impf	arriver
tous	PRO:IND	tout
les	DET:ART	le
jours	NOM	jour
,	PUN	,
à	PRP	à
tout	PRO:IND	tout
le	DET:ART	le
monde	NOM	monde
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
eut	VER:simp	avoir
la	DET:ART	le
pensée	NOM	pensée
de	PRP	de
les	PRO:PER	la|le
rejoindre	VER:infi	rejoindre
,	PUN	,
de	PRP	de
leur	PRO:PER	lui
expliquer	VER:infi	expliquer
ce	PRO:DEM	ce
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
que	KON	que
les	DET:ART	le
Jésuites	NAM	jésuites
;	PUN	;
il	PRO:PER	il
se	PRO:PER	se
reprocha	VER:simp	reprocher
même	ADV	même
de	PRP	de
n'	ADV	ne
avoir	VER:infi	avoir
pas	ADV	pas
donné	VER:pper	donner
au	PRP:det	au
départ	NOM	départ
de	PRP	de
son	DET:POS	son
fils	NOM	fil|fils
une	DET:ART	un
plus	ADV	plus
grande	ADJ	grand
solennité	NOM	solennité
,	PUN	,
de	PRP	de
n'	ADV	ne
avoir	VER:infi	avoir
pas	ADV	pas
invité	VER:pper	inviter
à	PRP	à
les	PRO:PER	la|le
accompagner	VER:infi	accompagner
,	PUN	,
le	DET:ART	le
curé	NOM	curé
,	PUN	,
le	DET:ART	le
notaire	NOM	notaire
,	PUN	,
le	DET:ART	le
médecin	NOM	médecin
,	PUN	,
toutes	PRO:IND	tout
les	DET:ART	le
personnes	NOM	personne
de	PRP	de
distinction	NOM	distinction
de	PRP	de
la	DET:ART	le
ville	NOM	ville
...	PUN	...
Mais	VER:impf	mais
l'	DET:ART	le
impression	NOM	impression
fâcheuse	ADJ	fâcheux
disparut	VER:simp	disparaître
vite	ADV	vite
;	PUN	;
il	PRO:PER	il
se	PRO:PER	se
contenta	VER:simp	contenter
de	PRP	de
murmurer	VER:infi	murmurer
,	PUN	,
très	ADV	très
bas	ADJ	bas
,	PUN	,
dans	PRP	dans
un	DET:ART	un
haussement	NOM	haussement
d'	PRP	de
épaules	NOM	épaule
dédaigneux	ADJ	dédaigneux
:	PUN	:
--	PUN	--
Ces	PRO:DEM	ce
paysans	NOM	paysan
!	SENT	!
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
comme	ADV	comme
Sébastien	NAM	sébastien
continuait	VER:impf	continuer
de	PRP	de
pleurer	VER:infi	pleurer
,	PUN	,
il	PRO:PER	il
le	PRO:PER	le
consola	VER:simp	consoler
,	PUN	,
répétant	VER:ppre	répéter
:	PUN	:
--	PUN	--
Voyons	VER:pres	voir
,	PUN	,
ne	ADV	ne
pleure	VER:pres	pleurer
pas	ADV	pas
...	PUN	...
Tu	NAM	tu
vois	VER:pres	voir
bien	ADV	bien
que	KON	que
ce	PRO:DEM	ce
sont	VER:pres	être
des	PRP:det	du
rustres	NOM	rustre
...	PUN	...
ils	PRO:PER	il
ne	ADV	ne
savent	VER:pres	savoir
rien	ADV	rien
,	PUN	,
ces	PRO:DEM	ce
gens	NOM	gens
-là	ADV	là
...	PUN	...
Il	NOM	il
ne	ADV	ne
faut	VER:pres	falloir
pas	ADV	pas
faire	VER:infi	faire
attention	NOM	attention
à	PRP	à
ce	PRO:DEM	ce
qu'	PRO:REL	que
ils	PRO:PER	il
disent	VER:pres	dire
.	SENT	.
<EOS>	<EOS>	<EOS>
Soudain	ADV	soudain
,	PUN	,
un	DET:ART	un
employé	NOM	employé
vint	VER:simp	venir
ouvrir	VER:infi	ouvrir
la	DET:ART	le
porte	NOM	porte
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
V'là	ADV	v'là
le	DET:ART	le
train	NOM	train
,	PUN	,
monsieur	NOM	monsieur
Roch	NAM	roch
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
fit-il	NOM	fit-il
.	SENT	.
<EOS>	<EOS>	<EOS>
Dépêchez	VER:pres	dépêcher
-vous	PRO:PER	vous
...	PUN	...
Passez	VER:pres	passer
de	PRP	de
l'	DET:ART	le
autre	ADJ	autre
côté	NOM	côté
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
entendait	VER:impf	entendre
le	DET:ART	le
bruit	NOM	bruit
clair	ADJ	clair
d'	PRP	de
une	DET:ART	un
sonnerie	NOM	sonnerie
électrique	ADJ	électrique
qui	PRO:REL	qui
se	PRO:PER	se
dévidait	VER:impf	dévider
sans	PRP	sans
interruption	NOM	interruption
,	PUN	,
et	KON	et
un	DET:ART	un
grondement	NOM	grondement
sourd	ADJ	sourd
,	PUN	,
pareil	ADJ	pareil
à	PRP	à
l'	DET:ART	le
approche	NOM	approche
d'	PRP	de
un	DET:ART	un
orage	NOM	orage
.	SENT	.
<EOS>	<EOS>	<EOS>
Tous	PRO:IND	tout
les	DET:ART	le
deux	NUM	deux
,	PUN	,
ils	PRO:PER	il
traversèrent	VER:simp	traverser
la	DET:ART	le
voie	NOM	voie
,	PUN	,
se	PRO:PER	se
tenant	VER:ppre	tenir
toujours	ADV	toujours
par	PRP	par
la	DET:ART	le
main	NOM	main
,	PUN	,
effarés	VER:pper	effarer
,	PUN	,
un	DET:ART	un
peu	ADV	peu
chancelants	ADJ	chancelant
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
la	DET:ART	le
sombre	ADJ	sombre
machine	NOM	machine
,	PUN	,
terrible	ADJ	terrible
avec	PRP	avec
ses	DET:POS	son
yeux	NOM	œil
rouges	ADJ	rouge
qui	PRO:REL	qui
s'	PRO:PER	se
avançaient	VER:impf	avancer
dans	PRP	dans
la	DET:ART	le
nuit	NOM	nuit
,	PUN	,
siffla	VER:simp	siffler
,	PUN	,
roula	VER:simp	rouler
,	PUN	,
s'	PRO:PER	se
arrêta	VER:simp	arrêter
,	PUN	,
les	DET:ART	le
flancs	NOM	flanc
secoués	VER:pper	secouer
d'	PRP	de
un	DET:ART	un
halètement	NOM	halètement
sauvage	ADJ	sauvage
.	SENT	.
<EOS>	<EOS>	<EOS>
Étourdis	VER:pper	étourdir
,	PUN	,
